customer_id,age,distinct_stores_visited,educ_years,kids_home,number_complaints,percentage_of_products_bought_promotion,spend_alcohol_drinks,spend_electronics,spend_fish,spend_groceries,spend_hygiene,spend_meat,spend_nonalcohol_drinks,spend_petfood,spend_vegetables,spend_videogames,teens_home,total_distinct_products,typical_hour,years_as_customer
42855,0.4164915187925887,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.8494007739650575,-0.7860038880858486,-0.6569486407546976,9.788599821700352,1.9797461976790065,-1.1565124502518365,-1.001602399897424,-0.839883603764308,-0.6913886175940029,-0.14031304898482927,-0.7975995089397858,-1.0088556453876512,-0.8756250035617171,-1.6499727810193072,-0.14126561577782723
8293,-1.3044414107290778,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.9375437598138592,-0.6429461304748326,-0.6010397740934252,8.687098416115578,1.531738063228486,-0.9989211443377334,-0.8335304829190104,-0.773315482377268,-0.6913886175940029,0.07066508740276735,-0.7975995089397858,-1.0088556453876512,-0.9023608892380721,-1.6499727810193072,-0.7855850891211656
44757,0.4164915187925887,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.5780941865516478,-0.763114646868086,-0.6086939641720518,10.461981108188558,1.7642156111732274,-1.1249941890690158,-1.0001280848362097,-0.6116500447230279,-0.6913886175940029,0.26885667006990355,-0.7975995089397858,-1.0088556453876512,-0.9120830294840194,-1.2111840562876364,0.2882806997843984
16529,-1.637525203539723,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.1681244121485148,-0.6524833143155669,-0.5464620709240878,9.429019841144932,2.668488092057353,-1.130475625796463,-0.9278866468367163,-1.7052691817958285,-0.6913886175940029,0.5917171515115287,-0.7975995089397858,-1.0088556453876512,-0.9290967749144271,0.7633652050048819,-2.718543509151181
26391,1.1381730698823198,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,-0.09467846977348489,-0.9347839560013054,-0.6562830590087301,9.627990840342738,1.8609001988698723,-1.118142393159707,-0.8821828799390775,-0.5260624600825479,-0.6913886175940029,0.10263147170391836,-0.7975995089397858,-1.0088556453876512,-0.9023608892380721,-1.4305784186534718,1.3621464886899626
5083,-0.5827598596393467,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.3818697383827303,-0.8184303131443457,-0.6170137359966459,10.03334949552079,1.8834961474551557,-1.1441792176150807,-0.9160921263470031,-1.0966463576857481,-0.6913886175940029,-0.6965281358248567,-0.7975995089397858,-1.0088556453876512,-0.8974998191150986,-1.6499727810193072,0.07350754200328559
42629,1.6377987590982876,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,2.3164976486922617,-0.7898187616221425,-0.5591081240974709,10.160967141535835,2.0994612714337286,-1.2003639440714131,-1.0030767149586381,-0.849393335391028,-0.6913886175940029,-1.1312709623205104,-0.7975995089397858,-1.0088556453876512,-0.8853471438076644,-0.7723953315559656,-0.35603877355894004
26035,0.19443565691882528,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.9168273995590046,-0.7955410719265831,-0.6599437586115515,11.167586489662527,2.154864799214952,-1.1236238298871541,-0.8512222636535803,-1.6196815971553484,-0.6913886175940029,-0.8691466110510722,-0.7975995089397858,-1.0088556453876512,-0.8683333983772568,-1.6499727810193072,0.07350754200328559
47595,-0.6382738251077876,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.3814422531408564,-0.8680236691161646,-0.6126874546478569,10.168639545103874,2.239816875146161,-1.0852537727950247,-0.963270208305856,-1.0776268944323082,-0.6913886175940029,-0.4439936998457638,-0.7975995089397858,-1.0088556453876512,-0.9023608892380721,-0.5530009691901303,-0.35603877355894004
22053,1.5267708281614059,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.4658558987865187,-0.6658353716925952,-0.5913888387768961,9.231583322660734,1.8609001988698723,-1.212697176708169,-0.8689140443881501,-0.682973031923428,-0.6913886175940029,2.6599422157959984,-0.7975995089397858,-1.0088556453876512,-0.9023608892380721,-1.6499727810193072,0.5030538575655112
16094,-1.4154693416659596,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.4033554030989738,-0.7306882218095891,-0.6210072264724511,8.946681403500891,2.475553454136857,-1.1373274217057718,-0.780455140715301,-0.9207163225914281,-0.6913886175940029,-0.7476743507066983,-0.7975995089397858,-1.0088556453876512,-0.9096524944225326,-0.7723953315559656,-1.4299045624645041
46523,0.08340772598194356,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,2.302113459110928,-0.5494817288356354,-0.49787460346845824,10.256616439350719,1.527609957236944,-1.101698082977366,-1.0237171258156361,-1.139440150005988,-0.6913886175940029,-1.4125751441706393,-0.7975995089397858,-1.0088556453876512,-0.8659028633157699,-0.5530009691901303,0.2882806997843984
23080,-0.47173192870246505,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.045809028185205776,-0.7783741410132612,-0.51218461100676,11.869867162923681,1.8802371164092013,-1.1811789155253483,-0.944104112510072,-0.9064517251513481,-0.6913886175940029,-0.4248138692650732,-0.7975995089397858,-1.0088556453876512,-0.8707639334387435,-1.2111840562876364,0.9326001731277369
245,-0.3051900322971425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.06970311098535416,-0.7783741410132612,-0.6259990895672075,10.919767854414875,0.8338708819214675,-0.9961804259740099,-1.0458318517338485,-0.4071908147485478,-0.6913886175940029,-1.3870020367297184,-0.7975995089397858,-1.0088556453876512,-0.8415975127009017,-1.6499727810193072,0.7178270153466241
14162,0.9161172080085564,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.5287768310527172,-0.5361296714586072,-0.6619405038494541,9.924912858425841,1.7368397503872113,-1.0962166462499188,-0.9116691811633606,-0.35488729080158776,-0.6913886175940029,2.6407623852153077,-0.7975995089397858,-1.0088556453876512,-0.8683333983772568,-1.6499727810193072,0.07350754200328559
11748,-0.3607039977655833,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.7492940283838123,-0.8108005660717581,-0.6586125951196165,12.123312227454564,1.5901833533192669,-1.141438499251357,-1.0281400709992787,-1.2392923320865483,-0.6913886175940029,0.5245877444791116,-0.7975995089397858,-1.0088556453876512,-0.8853471438076644,-1.2111840562876364,0.9326001731277369
23002,1.1936870353507607,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-0.48946206599555114,1.8712319782558973,-0.7745592674769674,-0.6519567776599412,9.915194480572993,1.9993003839547325,-1.2291414868905102,-1.0192941806319937,-0.34062269336150774,-0.6913886175940029,-0.3353079932218504,-0.7975995089397858,-1.0088556453876512,-0.8804860736846908,-0.7723953315559656,0.5030538575655112
3245,-0.19416210136026074,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,2.711315761014947,-0.7573923365636455,-0.47158412450274084,9.031845083106123,1.789636053331671,-1.1524013727062512,-0.8409020582250812,-1.0776268944323082,-0.6913886175940029,1.170308707362362,-0.7975995089397858,-1.0088556453876512,-0.8926387489921249,-0.5530009691901303,0.07350754200328559
13523,-0.7493017560446693,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.08150864962874999,-0.7707443939406736,-0.5953823292527012,8.45590332193201,1.699469527726935,-1.1510310135243895,-0.9573729480609994,-0.5688562524027879,-0.6913886175940029,0.981707039985571,-0.7975995089397858,-1.0088556453876512,-0.8829166087461776,-1.2111840562876364,0.2882806997843984
11050,-1.0268715833868736,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.5729753548916039,-0.6181494524889232,-0.6329876978998665,9.690393056029455,1.9821361537793731,-0.9893286300647011,-0.9912821944689248,0.12059929053441248,-0.6913886175940029,-0.96184912552441,-0.7975995089397858,-1.0088556453876512,-0.9145135645455063,-0.7723953315559656,-0.35603877355894004
25588,-1.3044414107290778,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.4872179291112329,-0.7764667042451142,-0.5551146336216657,8.62623068114247,1.7372742878600052,-1.053735511612204,-0.9883335643464966,0.1396187537878525,-0.6913886175940029,-1.0289785325568273,-0.7975995089397858,-1.0088556453876512,-0.8902082139306381,-1.2111840562876364,-0.35603877355894004
42497,1.415742897224524,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.8611019501600414,-0.6906320496785047,-0.6003741923474577,12.508466886570112,2.1044584523708587,-1.1099202380685365,-0.8998746606736474,-0.8826773960845481,-0.6913886175940029,-1.4445415284717902,-0.7975995089397858,-1.0088556453876512,-0.9290967749144271,-1.6499727810193072,0.2882806997843984
29680,1.7488266900351692,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,2.159100594545949,-0.9138021515516898,-0.6213400173454349,10.247665301854674,1.622121857569619,-1.0866241319768866,-0.9735904137343551,-0.835128737950948,-0.6913886175940029,-0.9202928259329137,-0.7975995089397858,-1.0088556453876512,-0.9047914242995589,-1.4305784186534718,0.5030538575655112
36602,0.08340772598194356,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.9736055309378634,-0.539944544994901,-0.6406418879784932,10.325668071463069,1.9239081324249891,-1.083883413613163,-0.7465458943073754,-0.6924827635501479,-0.6913886175940029,0.14099113286529955,-0.7975995089397858,-1.0088556453876512,-0.9072219593610458,-0.7285164590827986,1.5769196464710753
8298,-0.2496760668287016,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,2.7678718158866746,-0.8146154396080519,-0.5757476677466591,10.420550128921148,1.933902494299249,-1.0455133565210335,-0.9264123317755021,-1.4580161595011083,-0.6913886175940029,-1.0417650862772876,-0.7975995089397858,-1.0088556453876512,-0.8902082139306381,-1.2111840562876364,-1.2151314046833912
31988,-0.08313417042337902,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.9286046680508913,-0.635316383402245,-0.5637671963192435,9.385542887592713,1.6886060909070872,-1.2524375929821603,-0.9101948661021464,-0.9920393097918281,-0.6913886175940029,0.18254743245679586,-0.7975995089397858,-1.0088556453876512,-0.9266662398529403,-1.2111840562876364,-0.7855850891211656
11437,-0.8048157215131102,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.4205069797570922,-0.8680236691161646,-0.615349781631727,10.132886144476814,1.7724718231563117,-1.0222172504293834,-1.010448290264709,-0.9492455174715881,-0.6913886175940029,-1.182417177202352,-0.7975995089397858,-1.0088556453876512,-0.8731944685002303,0.7633652050048819,-0.7855850891211656
47564,0.08340772598194356,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.4744086455145938,-0.8184303131443457,-0.585731393936172,9.617760968918686,2.069695454547346,-1.177067837979763,-0.9455784275712861,0.0017276452004124198,-0.6913886175940029,0.029108787811271044,-0.7975995089397858,0.18107235798852706,-0.8829166087461776,-0.8162742040291328,0.07350754200328559
17748,-0.47173192870246505,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.3735896274764547,-0.7688369571725268,-0.5055287935470848,7.9152546171708735,2.2682790796141625,-1.1551420910699748,-0.9912821944689248,-0.744786287497108,-0.6913886175940029,1.0808028313191391,-0.7975995089397858,-1.0088556453876512,-0.9072219593610458,-0.991789693921801,0.7178270153466241
11905,-0.027620204954938166,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.5299142451784944,-0.8260600602169331,-0.6596109677385678,10.65992912024396,2.557463767758509,-1.0633280258852364,-0.9323095920203587,-1.2202728688331081,-0.6913886175940029,-1.3997885904501788,-0.7975995089397858,-1.0088556453876512,-0.8683333983772568,-1.4305784186534718,0.07350754200328559
42139,-0.3051900322971425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-1.032791927121324,-0.8184303131443457,-0.6313237435349478,8.736201798951027,2.185065153574129,-1.053735511612204,-1.0355116463053495,-0.740031421683748,-0.6913886175940029,-0.01244751178022526,-0.7975995089397858,-1.0088556453876512,-0.9363883800988876,0.7633652050048819,-1.0003582469022785
5890,0.3609775533241478,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.4929156867440139,-0.7821890145495549,-0.6293269982970452,9.02335428982416,1.9749662854782735,-1.0674391034308217,-1.0163455505095655,-0.797089811444068,-0.6913886175940029,-0.6677583899538209,-0.7975995089397858,-1.0088556453876512,-0.8853471438076644,-0.991789693921801,0.07350754200328559
3000,-0.3051900322971425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.7264389309584527,-0.7860038880858486,-0.5667623141760975,8.60423645758076,2.1292270883201114,-1.118142393159707,-0.8556452088372227,-0.5688562524027879,-0.6913886175940029,-0.3768642928133467,-0.7975995089397858,-1.0088556453876512,-0.9339578450374008,-1.2111840562876364,0.7178270153466241
9961,-0.9158436524499919,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.3585174786050676,-0.8222451866806394,-0.6283286256780939,9.425695132932116,1.7987613402603433,-1.0975870054317807,-0.9352582221427871,-0.597385447282948,-0.6913886175940029,0.20812053989771667,-0.7975995089397858,-1.0088556453876512,-0.9023608892380721,-1.2111840562876364,0.7178270153466241
42506,-0.47173192870246505,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.7496940109578624,-0.7230584747370016,-0.5807395308414156,10.946365520117409,2.504884733550446,-1.1825492747072102,-0.9868592492852823,-1.0063039072319082,-0.6913886175940029,1.1127692156202902,-0.7975995089397858,-1.0088556453876512,-0.8756250035617171,-1.4305784186534718,1.1473733309088496
29135,-1.5820112380712823,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.7336111010130371,-0.7287807850414423,-0.6233367625833374,8.376110324824406,1.996475890381572,-1.094846287068057,-0.9175664414082172,-0.763805750750548,-0.6913886175940029,0.6364700895331401,-0.7975995089397858,-1.0088556453876512,-0.9218051697299667,-1.2111840562876364,-2.503770351370068
32674,0.5275194497294704,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.5272436743242401,-0.5437594185311948,-0.5617704510813409,8.42470221408865,1.6484113746736506,-1.1332163441601866,-0.8895544552451483,-0.3929262173084678,-0.6913886175940029,-0.7956239271584249,-0.7975995089397858,-1.0088556453876512,-0.9072219593610458,-1.2111840562876364,-0.14126561577782723
40895,1.3047149662876425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.7519699439700976,-0.6505758775474201,-0.6206744355994673,10.836394402308853,1.776382660411457,-1.0701798217945453,-0.7951982913274425,-1.8098762296897486,-0.6913886175940029,-1.2015970077830427,-0.7975995089397858,-1.0088556453876512,-0.8877776788691513,-1.4305784186534718,-0.7855850891211656
45796,0.08340772598194356,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.7831921656379903,-0.7306882218095891,-0.6047004736962466,9.996521958394203,1.5236991199817986,-1.1044388013410895,-0.8232102774905115,-0.2027315847740677,-0.6913886175940029,-0.15629624113540477,-0.7975995089397858,-1.0088556453876512,-0.8999303541765853,-0.8601530765022998,0.9326001731277369
25215,-0.9158436524499919,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,2.4167778614055195,-0.6391312569385388,-0.6576142225006651,10.625147557402183,2.1233608324373936,-1.0276986871568305,-0.896926030551219,-0.5688562524027879,-0.6913886175940029,-0.7540676275669286,-0.7975995089397858,-1.0088556453876512,-0.8731944685002303,0.7633652050048819,-0.5708119313400528
37816,-0.027620204954938166,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.24990801234796384,-0.7707443939406736,-0.6526223594059086,11.39136492706366,1.88175799756398,-1.15925316861556,-0.9308352769591446,-0.5022881310157479,-0.6913886175940029,0.4670482527370398,-0.7975995089397858,-1.0088556453876512,-0.8926387489921249,-0.991789693921801,1.791692804252188
35641,-0.8048157215131102,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.6431580595150521,-0.860393922043577,-0.6433042149623632,10.093705736922695,2.1009821525885073,-1.1332163441601866,-0.8143643871232265,-1.1917436739529481,-0.6913886175940029,-0.4567802535662242,-0.7975995089397858,-1.0088556453876512,-0.9047914242995589,-1.6499727810193072,-0.14126561577782723
41726,0.9716311734769972,-0.6474203726080768,-0.505946561668957,-0.8725194283870386,0.4711266095839729,-0.7002366763816724,-0.8069856925354644,-0.6333204887728503,9.68553386710303,2.115973695399897,-1.130475625796463,-1.0178198655707795,-0.801844677257428,-0.6913886175940029,-0.3289147163616202,-0.7975995089397858,-1.0088556453876512,-0.8464585828238753,-0.7723953315559656,0.2882806997843984
859,0.694061346134793,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.6726853314716754,-0.8069856925354644,-0.6516239867869574,9.803433135265227,1.3435833375087232,-1.1743271196160394,-0.8807085648778634,-1.063362296992228,-0.6913886175940029,-0.8403768651800363,-0.7975995089397858,-1.0088556453876512,-0.9266662398529403,-0.991789693921801,0.07350754200328559
43126,0.1389216914503844,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.28537643736167,-0.7821890145495549,-0.4722497062487084,10.040510405517626,1.464602023681827,-1.2031046624351367,-0.9293609618979304,-0.5926305814695879,-0.6913886175940029,0.6524532816837156,-0.7975995089397858,-1.0088556453876512,-0.8999303541765853,0.7633652050048819,0.07350754200328559
22832,0.19443565691882528,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,0.2427411060043514,-0.812708002839905,-0.5853986030631882,8.629299642569686,2.097071315333362,-1.1249941890690158,-1.0222428107544221,-1.1441950158193481,-0.6913886175940029,-0.7956239271584249,-0.7975995089397858,-1.0088556453876512,-0.9072219593610458,0.7633652050048819,0.5030538575655112
17836,0.8606032425401156,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.509108158432511,-0.8394121175939614,-0.3813977979241407,8.890161363883006,2.021896332540016,-1.1674753237067306,-1.0030767149586381,-0.4119456805619078,-0.6913886175940029,-0.2553920324689729,-0.7975995089397858,0.18107235798852706,-0.9047914242995589,-0.991789693921801,1.1473733309088496
37310,0.9161172080085564,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.4910295637373325,-0.7879113248539955,-0.5680934776680325,9.82798482668295,1.105456802417661,-1.0797723360675777,-1.0369859613665635,-0.877922530271188,-0.6913886175940029,0.8282683953400461,-0.7975995089397858,-1.0088556453876512,-0.8950692840536117,-1.2111840562876364,-0.14126561577782723
1830,-1.5820112380712823,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,-0.5033087727105668,-0.6524833143155669,-0.4732480788676596,10.680133116306463,1.7837697974489535,-1.0509947932484804,-0.9912821944689248,-0.022046683866387595,-0.6913886175940029,1.496365827234102,-0.7975995089397858,-1.0088556453876512,-0.8707639334387435,-1.6499727810193072,-2.503770351370068
45447,-0.19416210136026074,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,-0.6886534025580079,-0.892820347102074,-0.5997086106014902,8.71523056253172,2.016030076657298,-1.1798085563434866,-0.7848780858989434,-1.0776268944323082,-0.6913886175940029,-0.2777685014797786,-0.7975995089397858,-1.0088556453876512,-0.9290967749144271,-1.4305784186534718,1.3621464886899626
21725,-1.4154693416659596,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,-0.5185860882733315,-0.8317823705213738,-0.6456337510732496,9.814430247046083,1.363354792520846,-1.1373274217057718,-0.7052650725933791,0.6483893958173728,-0.6913886175940029,1.3397305441584622,-0.7975995089397858,-1.0088556453876512,-0.8829166087461776,-1.4305784186534718,-1.6446777202456169
1483,-0.3051900322971425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,3.380864484184002,-0.6734651187651827,-0.6256662986942237,10.212627992227297,1.6486286434100477,-1.1743271196160394,-0.9190407564694314,-0.47375893613558784,-0.6913886175940029,-0.5015331915878356,-0.7975995089397858,-1.0088556453876512,-0.9266662398529403,-0.991789693921801,1.5769196464710753
25563,-0.19416210136026074,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,3.4330190507757585,-0.9271542089287179,-0.6163481542506783,7.248267000322699,1.2666702048242013,-0.955069650518157,-0.8895544552451483,-0.35488729080158776,-0.6913886175940029,0.2912331390807093,-0.7975995089397858,-1.0088556453876512,-0.8610417931927963,-0.5530009691901303,1.3621464886899626
10023,0.9161172080085564,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.9733548840027677,-0.6906320496785047,-0.6652684125792917,8.986066408483492,1.5904006220556637,-1.1112905972503984,-1.0045510300198521,-1.1109109551258283,-0.6913886175940029,0.14418777129541466,-0.7975995089397858,-1.0088556453876512,-0.9096524944225326,0.7633652050048819,-0.35603877355894004
13739,-0.3051900322971425,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,0.1810905943285911,-0.5227776140815791,-0.6552846863897788,10.35559044537842,1.1076294897816303,-1.0044025810651804,-0.848273633531152,-1.3011055876602282,-0.6913886175940029,-1.2303667536540785,-0.7975995089397858,-1.0088556453876512,-0.8659028633157699,-1.6499727810193072,0.2882806997843984
1850,-0.47173192870246505,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,0.4711266095839729,1.2235165479934342,-0.6830023026059171,-0.6346516522647854,9.664051137112521,1.3027368150660956,-1.2332525644360954,-0.8600681540208652,-1.3486542457938282,-0.6913886175940029,-0.4983365531577205,-0.7975995089397858,-1.0088556453876512,-0.8610417931927963,-0.991789693921801,1.5769196464710753
49919,-0.47173192870246505,-0.6474203726080768,-0.505946561668957,-0.8725194283870384,-1.1298545163819005,1.4101831339413302,-0.6753725555333295,-0.6056988463151979,8.529814142970784,1.6975141090993624,-1.08936485034061,-0.8836571950002917,-1.0063039072319082,-0.6913886175940029,0.4286885915756586,-0.7975995089397858,-1.0088556453876512,-0.8902082139306381,-1.4305784186534718,0.07350754200328559
