customer_id,age,percentage_of_products_bought_promotion,spend_alcohol_drinks,spend_electronics,spend_fish,spend_groceries,spend_hygiene,spend_meat,spend_nonalcohol_drinks,spend_petfood,spend_vegetables,spend_videogames,total_distinct_products,typical_hour,years_as_customer,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion,loyalty_member,gender_binary,has_offspring,has_complaints,has_educ
17763,0.8697905669803677,-0.7994776439785523,-1.0943249086827105,-0.9544512131065458,8.294859626284556,1.1921385261917115,-1.4946531719460998,-0.8777648032198715,-0.23219798225467791,-1.5806277776446875,1.2396643833783372,-1.4710639600591067,-1.3210616496711969,-1.9163345441538004,-0.18223333610431722,-0.0958799913016657,2.4811239686370326,-1.2835995870155201,-1.7064469968653742,-0.6002314290404864,-1.6727474803579203,-1.3937028168508072,-1.3296119846380343,4.987496618631422,-2.2581660049829635,-2.2296594568452615,-2.4039655374886255,1,0,0,0,0
6153,-1.159692122317673,1.2103144458976827,-1.0943249086827105,-0.8592238201835791,8.394442174564974,1.69686903736449,-1.5648657077140482,-0.7727564693673163,-0.211617040268309,-1.5806277776446875,0.4959196428388826,-1.4710639600591067,-1.3424081803204782,0.808386471065005,-0.003081827074822017,-0.0958799913016657,2.674523726377295,-0.8542290524974994,-1.6376546337098712,-0.8628849453814739,-1.7158492861928414,-1.4060816855753975,-1.2847504692637788,4.813276015511038,-2.3151932739325307,-2.2296594568452615,-2.4039655358499195,1,0,0,0,0
5019,-0.33566670572759333,-1.1868534973894622,-1.2965475275180467,-0.5323120114158375,9.27452175206733,2.1426334171621932,-1.2337611177429626,-0.9802846564060762,0.15102686414970162,-1.5806277776446875,-1.1569475604415553,-1.4710639600591067,-1.4518935580768566,-1.9163345441538004,0.1687480189810071,-1.1680723092197165,3.168839692878045,-0.7867238495977933,-1.4184197971983816,-1.389187595308268,-1.7120755432352408,-1.5169328023594528,-1.4321446746516908,4.80453233126925,-2.169659900565103,-2.2296594568452615,-2.403965533307918,1,1,0,0,0
42855,0.4777095708649845,0.11021841608826001,-0.9821354984542916,-1.1098273304170938,8.989833761636053,1.9230429222436232,-1.5359221933373042,-1.201613579930242,-0.8127661401747975,-1.5806277776446875,0.027782511888687272,-1.4710639600591067,-1.3106964710521523,-1.9163345441538004,-0.003081827074822017,0.976312326616385,2.9621544901878756,-0.8502994090193398,-1.8547202686590154,-1.0421954038795391,-1.988073222190088,-1.3752878697567614,-1.5404707345416881,4.861091791181772,-2.318600232693263,-2.2296594568452615,-2.4039655341958226,0,1,0,0,0
8293,-1.3726365018525148,-0.8865741925774008,-0.6521723488272378,-0.781203421213602,8.410248414315166,1.6015794007100057,-1.1189151563753827,-0.7396511517988614,-0.7287144779264226,-1.5806277776446875,0.24274975630583084,-1.4710639600591067,-1.4383394463328092,-1.9163345441538004,-0.5668619655315517,0.6890192608993896,2.653964419893118,-0.9471506059403904,-1.5709130658217314,-0.9340578040753034,-1.895381518741784,-1.2062828931705571,-1.2640252259191433,4.848985081334751,-2.051242641524822,-2.2296594568452615,-2.4039655359964525,1,0,0,0,0
44757,0.4777095708649845,-0.17242562623197846,-0.9213603570148103,-0.8129028756251729,9.328754973417263,1.7714139895547345,-1.434726675149949,-1.195201351709964,-0.5329175912159648,-1.5806277776446875,0.43155124913846077,-1.4710639600591067,-1.4955258575237285,-1.2994076503088718,0.33408664262780435,-1.1680723092197165,3.0642388243088865,-1.1012962560311221,-1.6262524209980305,-0.9450099516394926,-1.9144406594783636,-1.3563467631352621,-1.5407512130151073,4.956825796595139,-2.269993104792719,-2.2296594568452615,-2.4039655337339494,0,1,0,0,0
16529,-1.8345433370005477,-0.6211145876831,-0.6712732227808368,-0.5953855223335519,8.804247384202109,2.376059145521252,-1.4513749753050702,-0.9560669706208093,-2.2279214297181515,-1.5806277776446875,0.7172700083334949,-1.4710639600591067,-1.626570918568831,0.808386471065005,-4.2111940691122856,0.34823660825223623,3.0786040382376463,-0.4565502441741334,-1.4583005994139762,-0.8688839742191204,-2.4787600063193347,-1.2531949380866236,-1.414358109219214,4.612627398543774,-2.28014432970987,-2.2296594568452615,-2.4039655336728103,1,0,0,0,0
26391,1.103193960693913,-2.23263716871756,-1.6521496604145223,-1.1026632223957247,8.907352851311096,1.8400886481436278,-1.4143967340079093,-0.8433605404556034,-0.4335373578187523,-1.5806277776446875,0.2739947960661446,-1.4710639600591067,-1.4383394463328092,-1.5968119911827539,1.0838977162908556,-0.0958799913016657,2.9103692543711643,-0.8981760915651128,-1.8476154022367184,-0.9655667447171967,-1.8486739707348177,-1.6591360924070793,-1.3427624691898312,4.868737730416956,-2.2468007993498884,-2.2296594568452615,-2.4039655344506716,1,1,0,0,0
5083,-0.5139475282367076,-0.38371566212662606,-1.0764477723832957,-0.8498859757496422,9.114282086434681,1.8559822775353851,-1.4946531719460998,-0.9251485110577168,-1.1596919435701782,-1.5806277776446875,-0.640734221630237,-1.4710639600591067,-1.412446944139847,-1.9163345441538004,0.1687480189810071,2.0485046445344355,2.985613193898829,-0.9443005260254187,-1.6502349138804457,-1.2315541968809347,-2.1093426535830972,-1.4166781780351967,-1.3922272654768024,4.912950034965637,-2.297287939789827,-2.2296594568452615,-2.403965534085172,1,1,0,0,0
42629,1.5040037693292205,0.5740561826332523,-0.9926873584840623,-0.6338087625036923,9.178591879640638,2.0050588769298057,-1.708693442834064,-1.208133599344065,-0.8249517721284719,-1.5806277776446875,-1.370834398956758,-1.4710639600591067,-1.3534152330557803,-0.7558841458197286,-0.18223333610431722,-0.0958799913016657,3.0620100481338,-0.8452211336998374,-1.4866560697555347,-1.4399757911787374,-2.0109969423469956,-1.3859742530506807,-1.5475535536739846,4.86534559467169,-2.419745255030053,-2.2296594568452615,-2.4039655337435146,0,1,0,0,0
26035,0.2718486091310143,0.17887595342258722,-1.0087656356655492,-1.1461502709918305,9.672779354328496,2.042513940601584,-1.4306190854704506,-0.7758328292118989,-2.043221785169105,-1.5806277776446875,-0.8961864790793183,-1.4710639600591067,-1.2807027906851876,-1.9163345441538004,0.1687480189810071,-0.0958799913016657,3.2594830546440674,-0.9669723145511774,-1.8895189858097767,-1.326441714505378,-2.4377101562044645,-1.4041275608148736,-1.3317162878864253,4.946582437072312,-2.2818847604912706,-2.2296594568452615,-2.4039655329711933,1,0,0,0,0
47595,-0.5747816518617362,-1.574472166484962,-1.2490237189197657,-0.8302909143976921,9.18244575650811,2.099352320984754,-1.3231670673712503,-1.059536332303702,-1.1325835631620866,-1.5806277776446875,-0.3145125338569184,-1.4710639600591067,-1.4383394463328092,-0.5046001603050675,-0.18223333610431722,-1.1680723092197165,3.0999849876024324,-0.7751022965830204,-1.6420206235113952,-1.1540716887617404,-2.1195028380961904,-1.494588724012158,-1.470299181946542,4.824650427168653,-2.211988347753976,-2.2296594568452615,-2.4039655335834262,0,1,0,0,0
22053,1.4169155953513453,-0.2925366049795037,-0.6985503253355483,-0.7438054962750732,8.7008977602138,1.8400886481436278,-1.7689182232589098,-0.8137000539931247,-0.6179254569910744,-1.5806277776446875,2.169697544993475,-1.4710639600591067,-1.4383394463328092,-1.9163345441538004,0.4936184459601232,-0.0958799913016657,2.8839321195570364,-0.8754073328357767,-1.558611690531128,-0.42410779408905325,-1.9060502179568963,-1.2480852519548697,-1.3245615305196767,4.766492191457487,-2.4447970841056437,-2.2296594568452615,-2.403965534586824,1,1,0,0,0
16094,-1.520780370002448,-1.5458937425634618,-0.8415618917771163,-0.8687639988670504,8.549873457417789,2.2535149261585086,-1.4727029742032571,-0.6393369029975341,-0.9178498702237041,-1.5806277776446875,-0.7131073092493528,-1.4710639600591067,-1.480431580946815,-0.7558841458197286,-1.235609366773469,0.6890192608993896,2.914737445177849,-0.4402464635602899,-1.6608725969437217,-1.2445478968872161,-2.0146909474720265,-1.3120187808055195,-1.2316648391296323,4.633866065823604,-2.2798888108261264,-2.2296594568452615,-2.403965534428582,1,0,0,0,0
46523,0.16615955214706257,0.5601643125402197,-0.47907634979361813,-0.46403612030235747,9.226537065392312,1.5985000120708497,-1.3675683134071208,-1.3152308211632393,-1.221632183607489,-1.5806277776446875,-2.2336232967805016,-1.4710639600591067,-1.2710412793000552,-0.5046001603050675,0.33408664262780435,-1.1680723092197165,2.957771033963205,-1.2062167194648852,-1.3425695242429678,-1.6743989442456286,-2.12552648404368,-1.161169578659038,-1.6018846420998165,5.017166538536957,-2.2244955561635944,-2.2296594568452615,-2.403965534216819,0,0,0,0,0
23080,-0.39441432505550544,-2.030385283337823,-0.9614109827575084,-0.500475180940542,10.004891515395322,1.8536935100825709,-1.6269372751923938,-1.0012271158185553,-0.8990518417370319,-1.5806277776446875,-0.29149273923241426,-1.4710639600591067,-1.2905267145434685,-1.2994076503088718,0.7974613301853036,0.6890192608993896,3.3624258791217354,-1.242921567437908,-1.413446893240001,-1.1768211752046016,-2.0872672454591905,-1.391003212492578,-1.452835678983371,5.031213675612649,-2.3911183977967227,-2.2296594568452615,-2.4039655326199716,1,1,0,0,0
245,-0.22009802291156863,-1.9967086328044183,-0.9614109827575084,-0.8935939908721313,9.553183210248164,1.0431573965300192,-1.1130449973507388,-1.5895271058673597,-0.2998638980072703,-1.5806277776446875,-2.1067535061759433,-1.4710639600591067,-1.1818989444267907,-1.9163345441538004,0.6479154023286932,-0.0958799913016657,2.9121377379673428,-1.7900300476680364,-1.680560438082824,-1.637408866188223,-1.8034815263470447,-1.363177588252863,-1.7505408004253027,5.281925138141001,-2.0776704705205304,-2.2296594568452615,-2.403965534441715,1,0,0,0,0
14162,0.9171406811372432,-0.22496232489703769,-0.4561119848212406,-1.1761670130577484,9.059327637737864,1.7517674058133814,-1.352516918668623,-0.913918781761053,-0.24253005945310815,-1.5806277776446875,2.1581967190642657,-1.4710639600591067,-1.2807027906851876,-1.9163345441538004,0.1687480189810071,-0.0958799913016657,2.9934114484538554,-1.0656064318165375,-1.9078120693870269,-0.4540050462154993,-1.802370849501838,-1.1550674830618068,-1.386666051772379,4.869036989864209,-2.219129985453591,-2.2296594568452615,-2.4039655340490134,1,0,0,0,0
11748,-0.2775682911520715,0.007146007775849497,-1.0532415611995498,-1.1290490654140837,10.122398430071987,1.6449314281744503,-1.4857949188768491,-1.344189050437741,-1.3717032430538396,-1.5806277776446875,0.6598258863615072,-1.4710639600591067,-1.3534152330557803,-1.2994076503088718,0.7974613301853036,2.3879873124159086,3.333357522656943,-1.4384533630872927,-1.8782023340988205,-0.9239742099502871,-2.2324845756815965,-1.425953990632514,-1.6257953929288849,5.134046052203533,-2.3158423978053277,-2.2296594568452615,-2.4039655327160547,1,0,0,0,0
23002,1.1489051232238117,0.13251462768796457,-0.9512295053297825,-1.0612893200752604,9.054388382314873,1.9365430218764987,-1.8645262475719793,-1.2890505807227488,-0.22704238716296704,-1.5806277776446875,-0.1867820915833824,-1.4710639600591067,-1.3316281502992913,-0.7558841458197286,0.4936184459601232,-0.0958799913016657,2.992232130086973,-0.8610936598953725,-1.8172549740152715,-1.1059717568112353,-1.7968998685752195,-1.3641445457154353,-1.588674385764797,4.867269616755997,-2.50261675740175,-2.2296594568452615,-2.403965534054462,1,0,0,0,0
3245,-0.10696318303869579,0.9465820678638714,-0.9067834217964358,-0.4009325206544082,8.595256957098355,1.7895766250886633,-1.5218968215603474,-0.7545362955169229,-1.1325835631620866,-1.5806277776446875,1.1778511721152591,-1.4710639600591067,-1.3879572066707815,-0.5046001603050675,0.1687480189810071,-0.0958799913016657,2.816469609328617,-0.8737280473782352,-1.2744300826185309,-0.6917306641103679,-2.0702435203482374,-1.3328745306400707,-1.2865148307069012,4.776657255429618,-2.300528610914798,-2.2296594568452615,-2.4039655349550024,1,0,0,0,0
13523,-0.6987176192189635,-1.9801438138192127,-0.9411630839264189,-0.7589666551919739,8.284199560453104,1.7248006862081493,-1.5172834242852211,-1.0409345364591207,-0.4828823543214849,-1.5806277776446875,1.0338547884346303,-1.4710639600591067,-1.3424081803204782,-1.2994076503088718,0.33408664262780435,0.6890192608993896,2.651293588950234,-0.8004564178006796,-1.5520655991496468,-0.699670274622286,-1.8069176864747807,-1.3358385182387884,-1.4363408963998985,4.767293652809788,-2.2855061087569464,-2.2296594568452615,-2.403965536015863,1,0,0,0,0
11050,-1.0232381079606454,-2.986784339691219,-0.6038883105920293,-0.9311564603031484,8.93947766470758,1.9246951452627792,-1.0985033687830819,-1.1587276384665839,0.24379685997461076,-1.5806277776446875,-1.0489879279961623,-1.4710639600591067,-1.5112633006311615,-0.7558841458197286,-0.18223333610431722,0.34823660825223623,2.95498449875398,-0.842309066548119,-1.7127972268878,-1.3426701854415364,-1.629140183326726,-1.2139666008913956,-1.516952857472619,4.837294854498975,-2.0742611320153372,-2.2296594568452615,-2.40396553423022,1,0,0,0,0
25588,-1.3726365018525148,-0.26952519145453807,-0.9563056151217207,-0.6214398834283454,8.377220436229965,1.752079965806071,-1.2436615778213438,-1.1472376365303012,0.2621119319147848,-1.5806277776446875,-1.1687361390910636,-1.4710639600591067,-1.3761720388864442,-1.2994076503088718,-0.18223333610431722,0.976312326616385,2.6800038940319553,-0.7948488457682762,-1.4398372918136222,-1.3535254466645958,-1.5487912960545165,-1.3447468854571933,-1.4985655021916728,4.795081022291987,-2.1274392548451675,-2.2296594568452615,-2.4039655358116936,1,0,0,0,0
42497,1.3287318434268005,0.12217680158026144,-0.7510155328657575,-0.7785380750346548,10.298713261315976,2.008449951682421,-1.390654093316275,-0.8848471913697276,-0.86796777290163,-1.5806277776446875,-2.458660432050933,-1.4710639600591067,-1.626570918568831,-1.9163345441538004,0.33408664262780435,-1.1680723092197165,3.508939819993607,-1.1920217689752932,-1.628346980431081,-1.7449524992422214,-2.1010723059370076,-1.3176420212672226,-1.4022974812115088,5.042832025310698,-2.2783580835194654,-2.2296594568452615,-2.4039655321686983,0,0,0,0,0
29680,1.5900362120148164,0.4207426729934634,-1.4742819264064644,-0.8703746431478652,9.222059387137705,1.6684313115740643,-1.3267833757126568,-1.0937661326607357,-0.8066904389548396,-1.5806277776446875,-0.9788744437859712,-1.4710639600591067,-1.4518935580768566,-1.5968119911827539,0.4936184459601232,0.976312326616385,2.9629792348522863,-1.1329271328163728,-1.6650579206392242,-1.3237417773098852,-1.986178629035497,-1.584348533343361,-1.4821059977584101,5.0081224617192195,-2.2022264682511254,-2.2296594568452615,-2.403965534191884,1,1,0,0,0
36602,0.16615955214706257,-0.8443725454982746,-0.46263422119163283,-0.9772802772488242,9.261015996508702,1.8842636679696074,-1.319565195563384,-0.5804547359518308,-0.6294189787143829,-1.5806277776446875,0.3110700890562795,-1.4710639600591067,-1.465907521410848,-0.2645013372336306,1.2214554750152655,0.6890192608993896,3.082846118167259,-0.9937427911270227,-1.7549962562981252,-0.9808051137603091,-1.9501211280011872,-1.1667662276655124,-1.2154073454381908,4.893076765288166,-2.208581686035219,-2.2296594568452615,-2.403965533654924,1,1,0,0,0
8298,-0.16323595701512797,0.9986282459583201,-1.0647580619781858,-0.6880324983919889,9.308211680476076,1.8912298798663905,-1.2239585277402403,-0.952120140315986,-1.7340184250765804,-1.5806277776446875,-1.192578234218502,-1.4710639600591067,-1.3761720388864442,-1.2994076503088718,-0.9971952554444508,-0.0958799913016657,3.074914957334477,-0.9797015569735511,-1.5299332057343495,-1.391949161884977,-2.3146778632553344,-1.4167792603021014,-1.412049044550825,4.931650990429717,-2.155707312138695,-2.2296594568452615,-2.4039655336884267,1,1,0,0,0
31988,0.003885397249436508,0.19080640105488605,-0.6371096331025866,-0.6485360420389296,8.78157903740596,1.7169291515358769,-2.08565402842354,-0.9102167906294969,-1.0135792941611628,-1.5806277776446875,0.35073734912837334,-1.4710639600591067,-1.6037964053936795,-1.2994076503088718,-0.5668619655315517,-0.0958799913016657,2.8320007562376297,-0.9696255321808483,-1.4772128758930076,-0.9315520879996946,-2.0319111529941587,-1.2167931627600697,-1.3740819379209877,4.879957478842056,-2.6228680426388205,-2.2296594568452615,-2.403965534867428,1,0,0,0,0
11437,-0.7618776329398992,-0.3416277331484645,-1.2490237189197657,-0.8422500504500438,9.395540504417271,1.7773214270709528,-1.1701290484876221,-1.2425667005125516,-0.9557873865058705,-1.5806277776446875,-1.4837729331193528,-1.4710639600591067,-1.3005215276947175,0.808386471065005,-0.5668619655315517,0.976312326616385,3.0660009781669206,-1.0962796679840765,-1.6492026794778358,-1.4712538031359357,-2.055165297936873,-1.4931501458756984,-1.566006556053109,4.996591911743493,-2.1254324731593655,-2.2296594568452615,-2.403965533726401,1,0,0,0,0
47564,0.16615955214706257,-1.4541377099251733,-1.0764477723832957,-0.7230091924699514,8.902076939879294,1.9848067117075878,-1.6108313915471726,-1.0055057179845261,0.12751326626413195,-1.5806277776446875,0.20163945225702778,-1.4710639600591067,-1.3424081803204782,-1.2994076503088718,0.1687480189810071,-1.1680723092197165,2.9722494133616175,-0.7906663511215565,-1.5490620653108413,-0.9950481340686556,-1.6727718552122086,-1.4159210655528887,-1.4348292983546982,4.793554379906799,-2.3609130996695127,-2.2296594568452615,-2.403965534147856,0,1,1,0,0
17748,-0.39441432505550544,-1.5847461814998842,-0.9361718189274774,-0.4833244148676518,7.982833647355948,2.118238824750255,-1.5312155846076274,-1.1587276384665839,-0.6933346064867818,-1.5806277776446875,1.1101808882061277,-1.4710639600591067,-1.465907521410848,-1.0200793864937492,0.6479154023286932,0.34823660825223623,2.691651199919353,-0.37978809795821333,-1.3261783351940775,-0.6856091734617015,-1.8910806135894456,-1.3366176021849219,-1.5056372960559732,4.517149490828934,-2.296745287115412,-2.2296594568452615,-2.403965535731564,1,1,0,0,0
11905,0.05849448559742006,-0.22374646497892495,-1.1003797015586665,-1.1417012463503944,9.42636869086003,2.3059229405579895,-1.2671603529689441,-0.9680578366463617,-1.3424793153802597,-1.5806277776446875,-2.1668213984676816,-1.4710639600591067,-1.2807027906851876,-1.5968119911827539,0.1687480189810071,1.2294225985981109,3.247712154447958,-0.6797832702550952,-1.8859351219809193,-1.663819799108587,-2.210883376329832,-1.4405251329697335,-1.430029913706706,4.810203881552918,-2.194383807087903,-2.2296594568452615,-2.4039655330133813,1,0,0,0,0
42139,-0.22009802291156863,-3.8510648094018705,-1.0764477723832957,-0.9218740645636699,8.43681209352507,2.062801072102545,-1.2436615778213438,-1.402147070890778,-0.6874740433106061,-1.5806277776446875,0.15995160902585284,-1.4710639600591067,-1.7142720683578696,0.808386471065005,-0.7752848113285887,0.34823660825223623,2.8055083400949368,-0.5529926220027743,-1.6973633532847083,-0.982146710697827,-1.9135512248514535,-1.4061679452452436,-1.6462032071228996,4.685745085840747,-2.14044391728502,-2.2296594568452615,-2.40396553501789,0,0,0,0,0
5890,0.4269042996057631,-0.2633996451774848,-0.9717115539418218,-0.9110277718555435,9.07877604344345,1.9197366221417902,-1.2774095462002597,-1.2727970382440854,-0.7584872924184685,-1.5806277776446875,-0.6010872939826721,-1.4710639600591067,-1.3534152330557803,-1.0200793864937492,0.1687480189810071,-0.0958799913016657,2.995297853830267,-0.8822067765594386,-1.6989948221112103,-1.2215310446000391,-1.9761716993119953,-1.372995061837575,-1.580009752571924,4.879179994077346,-2.1777114215642897,-2.2296594568452615,-2.4039655340403128,1,1,0,0,0
3000,-0.22009802291156863,-0.016581792022718724,-0.9821354984542916,-0.6581821129819465,8.365258507419057,2.0252203530263073,-1.4143967340079093,-0.7851324977915989,-0.4828823543214849,-1.5806277776446875,-0.2348589977224249,-1.4710639600591067,-1.6803552439953047,-1.2994076503088718,0.6479154023286932,0.6890192608993896,2.7754791135754253,-0.5677691517452664,-1.4797084233031743,-1.0916976527700588,-1.835687057054578,-1.3629351630155209,-1.3001983234286645,4.673700934249669,-2.235664439332441,-2.2296594568452615,-2.4039655351949967,1,0,0,0,0
9961,-0.8907418153137977,-0.40927242762370375,-1.0883187510441954,-0.9057166089056207,8.802515699266774,1.7960778042501322,-1.356255331774527,-0.9761819672933127,-0.5161606892389023,-1.5806277776446875,0.3748989837759027,-1.4710639600591067,-1.4383394463328092,-1.2994076503088718,0.6479154023286932,-0.0958799913016657,2.8614123791035473,-0.9054572309535542,-1.6874009417144558,-0.9293539615114972,-1.8662982745027703,-1.414635357184097,-1.4124217464255697,4.858668281256095,-2.2098667112199584,-2.2296594568452615,-2.403965534706282,1,1,0,0,0
42506,-0.39441432505550544,-3.298504028191059,-0.8236940936049789,-0.7052634967351374,9.566081552501137,2.2723479046766366,-1.632403098288912,-1.1416031486231764,-1.0330884359384556,-1.5806277776446875,1.134483620100929,-1.4710639600591067,-1.3106964710521523,-1.5968119911827539,0.9426698175632591,0.34823660825223623,3.33911460752443,-0.7907717347088213,-1.5633740856397884,-0.8003289687214924,-2.1259367498228445,-1.3347934728367108,-1.5230034219760047,4.794915807567139,-2.3927798991951996,-2.2296594568452615,-2.403965532696839,0,1,0,0,0
29135,-1.7536981682234285,-1.130381481773214,-0.8370651606688153,-0.8801683702018703,8.240313777211442,1.9345955484620982,-1.3487944478407745,-0.9289341748921611,-0.7168795876345664,-1.5806277776446875,0.7550454866106093,-1.4710639600591067,-1.5633595062488583,-1.2994076503088718,-2.99641670125204,1.2294225985981109,2.7007890356145023,-0.6019238833482388,-1.656817213029269,-0.7915853477817029,-1.901425160847643,-1.293179567205347,-1.375633121998225,4.6785870018437,-2.1909809244832825,-2.2296594568452615,-2.403965535669728,1,0,0,0,0
