customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion,has_offspring,has_complaints,has_educ
49598,0.0,0.0,0.0,1.0,582.0,580.0,20.0,241.0,598.0,2774.0,136.0,212.0,656.0,61.0,185.0,63.0,0.1634392939920122,25,0,2.0,12,0,0.0,6025.0,0.09659751037344398,0.09626556016597511,0.04,0.09925311203319502,0.4604149377593361,0.022572614107883818,0.035186721991701246,0.10887966804979253,0.01012448132780083,0.030705394190871368,0,0,0
22042,0.0,0.0,0.0,1.0,429.0,494.0,19.0,27.0,166.0,1926.0,231.0,535.0,633.0,9.0,103.0,91.0,0.06294489565456,23,1,1.0,12,1,2.0,4553.0,0.09422358884252141,0.10849989018229739,0.0059301559411377115,0.03645947726773556,0.4230177904678234,0.05073577860751153,0.11750494179661762,0.13902921150889525,0.001976718647045904,0.022622446738414233,0,0,0
19852,0.0,0.0,0.0,1.0,1164.0,583.0,19.0,149.0,68.0,1279.0,372.0,13.0,783.0,435.0,116.0,44.0,-0.0624522238986875,24,1,1.0,12,1,0.0,4962.0,0.23458282950423218,0.11749294639258363,0.030028214429665457,0.013704151551793631,0.2577589681580008,0.07496977025392987,0.0026199113260781943,0.15779927448609432,0.08766626360338574,0.023377670294236194,0,0,0
37835,0.0,0.0,0.0,3.0,631.0,365.0,22.0,176.0,404.0,2593.0,347.0,87.0,294.0,262.0,73.0,42.0,-0.3293359487577696,24,0,2.0,12,0,0.0,5232.0,0.12060397553516819,0.06976299694189603,0.03363914373088685,0.077217125382263,0.4956039755351682,0.06632262996941896,0.016628440366972478,0.05619266055045872,0.05007645259938838,0.013952599388379205,0,0,0
13343,0.0,0.0,0.0,2.0,711.0,616.0,22.0,94.0,504.0,1826.0,229.0,32.0,429.0,673.0,106.0,21.0,-0.0059564809497313,24,1,1.0,12,1,1.0,5220.0,0.13620689655172413,0.11800766283524904,0.01800766283524904,0.09655172413793103,0.34980842911877397,0.04386973180076628,0.006130268199233717,0.08218390804597701,0.1289272030651341,0.020306513409961684,0,0,0
8189,0.0,0.0,0.0,1.0,571.0,483.0,19.0,175.0,636.0,322.0,83.0,156.0,354.0,71.0,148.0,8.0,-0.1904170871392615,23,1,0.0,12,1,0.0,2999.0,0.19039679893297765,0.1610536845615205,0.05835278426142047,0.21207069023007669,0.10736912304101368,0.027675891963987995,0.05201733911303768,0.11803934644881627,0.023674558186062022,0.04934978326108703,0,0,0
44379,1.0,1.0,1.0,3.0,283.0,280.0,17.0,231.0,204.0,527.0,780.0,40.0,797.0,556.0,82.0,19.0,-0.0674818634277997,22,0,0.0,12,0,0.0,3780.0,0.07486772486772486,0.07407407407407407,0.06111111111111111,0.05396825396825397,0.1394179894179894,0.20634920634920634,0.010582010582010581,0.21084656084656084,0.14708994708994708,0.021693121693121695,1,0,0
38269,0.0,0.0,0.0,1.0,10.0,282.0,19.0,105.0,153.0,2347.0,386.0,35.0,568.0,528.0,105.0,63.0,0.2345079824361372,23,0,1.0,12,1,2.0,4519.0,0.002212878955521133,0.06240318654569595,0.023235229032971896,0.03385704801947333,0.5193626908608099,0.08541712768311574,0.007745076344323965,0.12569152467360034,0.11684000885151583,0.023235229032971896,0,0,0
13688,0.0,0.0,0.0,2.0,208.0,503.0,22.0,116.0,806.0,2037.0,190.0,278.0,415.0,558.0,45.0,45.0,0.1372208326518737,23,1,6.0,12,0,2.0,5156.0,0.04034134988363072,0.09755624515128006,0.022498060512024826,0.15632273079906905,0.3950737005430566,0.036850271528316526,0.0539177657098526,0.08048875096974399,0.10822342901474011,0.008727695888285493,0,0,0
1335,0.0,0.0,0.0,2.0,1010.0,417.0,21.0,71.0,563.0,2064.0,6.0,416.0,450.0,262.0,107.0,45.0,0.0718686113738124,22,1,4.0,17,0,1.0,5366.0,0.18822213939619828,0.07771151695862841,0.013231457323891166,0.10491986582184122,0.38464405516213196,0.0011181513231457323,0.07752515840477078,0.08386134923592993,0.048825941110696984,0.01994036526276556,0,0,1
9598,0.0,0.0,0.0,2.0,1973.0,461.0,22.0,180.0,10.0,1463.0,4.0,303.0,462.0,361.0,115.0,33.0,0.361300483499353,24,1,2.0,12,1,6.0,5332.0,0.3700300075018755,0.08645911477869467,0.03375843960990248,0.0018754688672168042,0.27438109527381843,0.0007501875468867217,0.05682670667666917,0.08664666166541636,0.06770442610652663,0.021567891972993247,0,0,0
40771,0.0,0.0,0.0,1.0,1625.0,535.0,19.0,65.0,657.0,2645.0,189.0,65.0,677.0,209.0,52.0,74.0,-0.0609487310064621,24,0,2.0,12,1,2.0,6719.0,0.24185146599196308,0.07962494418812323,0.009674058639678523,0.09778240809644292,0.3936597707992261,0.028129185890757552,0.009674058639678523,0.10075904152403632,0.031105819318350946,0.007739246911742819,0,0,0
46767,1.0,,0.0,1.0,883.0,659.0,17.0,61.0,542.0,2056.0,206.0,150.0,319.0,370.0,56.0,26.0,0.2821469055072286,24,0,4.0,12,1,0.0,5302.0,0.16654092795171632,0.12429271972840437,0.011505092417955488,0.10222557525462089,0.38777819690682763,0.038853262919652964,0.02829121086382497,0.06016597510373444,0.06978498679743493,0.010562052055827989,0,0,0
49227,0.0,0.0,0.0,1.0,768.0,373.0,9.0,23.0,1302.0,2497.0,230.0,162.0,410.0,271.0,181.0,85.0,-0.1805240047099394,25,0,2.0,12,0,0.0,6217.0,0.12353225028148625,0.05999678301431559,0.00369953353707576,0.20942576805533214,0.40164066269905097,0.0369953353707576,0.026057584043751005,0.06594820653048095,0.04359015602380569,0.029113720443944023,0,0,0
9083,0.0,0.0,0.0,1.0,1159.0,403.0,14.0,19.0,289.0,1400.0,97.0,119.0,627.0,290.0,129.0,67.0,0.5055849227511666,24,1,4.0,12,0,1.0,4532.0,0.2557369814651368,0.08892321270962047,0.004192409532215357,0.06376875551632834,0.3089143865842895,0.02140335392762577,0.026257722859664608,0.1383495145631068,0.06398940864960283,0.02846425419240953,0,0,0
18589,0.0,0.0,0.0,1.0,893.0,410.0,22.0,16.0,47.0,2455.0,191.0,10.0,557.0,313.0,91.0,59.0,0.2507069827706694,22,1,0.0,12,1,3.0,4983.0,0.1792093116596428,0.08227975115392334,0.0032109171182018864,0.009432069034718042,0.4926750953241019,0.03833032309853502,0.002006823198876179,0.11178005217740317,0.0628135661248244,0.01826209110977323,0,0,0
12872,0.0,0.0,0.0,2.0,486.0,620.0,19.0,156.0,354.0,3242.0,135.0,328.0,131.0,121.0,94.0,60.0,-0.0908522045761368,22,1,4.0,12,0,0.0,5667.0,0.08575966119640022,0.10940532909828833,0.02752779248279513,0.06246691371095818,0.5720839950591141,0.02382212811011117,0.05787894829715899,0.023116287277218987,0.02135168519498853,0.016587259572966296,0,0,0
18596,0.0,0.0,0.0,1.0,1117.0,582.0,,42.0,828.0,2108.0,16.0,222.0,681.0,318.0,73.0,16.0,0.0716649661790004,23,1,6.0,12,1,12.0,5987.0,0.18657090362451978,0.09721062301653582,0.007015199599131452,0.13829964924002006,0.35209620845164524,0.002672456990145315,0.03708034073826624,0.11374645064305997,0.053115082679138136,0.012193085017537998,0,0,0
44668,0.0,0.0,0.0,1.0,99.0,538.0,9.0,60.0,478.0,2690.0,355.0,211.0,682.0,31.0,69.0,16.0,0.1071571403681971,25,0,2.0,12,1,0.0,5213.0,0.018990984078265875,0.10320352963744485,0.011509687320161135,0.09169384231728371,0.5160176481872243,0.06809898331095339,0.04047573374256666,0.13082677920583158,0.005946671782083254,0.013236140418185306,0,0,0
6552,0.0,0.0,0.0,,294.0,687.0,16.0,74.0,267.0,216.0,93.0,497.0,389.0,83.0,102.0,24.0,0.1218738766297592,24,1,1.0,12,1,0.0,2702.0,0.10880829015544041,0.2542561065877128,0.027387120651369355,0.09881569207994079,0.07994078460399703,0.03441894892672095,0.18393782383419688,0.14396743153219838,0.0307179866765359,0.03774981495188749,0,0,0
6625,0.0,0.0,0.0,1.0,483.0,542.0,21.0,119.0,110.0,2575.0,253.0,181.0,854.0,98.0,90.0,53.0,0.0554894544025361,25,1,6.0,12,0,2.0,5305.0,0.09104618284637135,0.10216776625824693,0.022431668237511783,0.020735155513666354,0.48539114043355325,0.04769085768143261,0.03411875589066918,0.16098020735155513,0.018473138548539113,0.016965127238454288,0,0,0
43960,0.0,0.0,0.0,1.0,577.0,477.0,22.0,57.0,703.0,1980.0,134.0,312.0,38.0,421.0,101.0,95.0,0.1526064208623544,25,0,2.0,12,1,0.0,4800.0,0.12020833333333333,0.099375,0.011875,0.14645833333333333,0.4125,0.027916666666666666,0.065,0.007916666666666667,0.08770833333333333,0.021041666666666667,0,0,0
16020,0.0,0.0,0.0,1.0,800.0,423.0,23.0,11.0,968.0,709.0,1.0,146.0,692.0,324.0,74.0,31.0,0.205540781444346,24,1,1.0,12,1,0.0,4148.0,0.19286403085824494,0.10197685631629701,0.002651880424300868,0.23336547733847637,0.17092574734811958,0.00024108003857280618,0.0351976856316297,0.16682738669238187,0.0781099324975892,0.017839922854387655,0,0,0
42495,0.0,0.0,0.0,1.0,1879.0,593.0,19.0,33.0,907.0,2920.0,41.0,69.0,900.0,104.0,59.0,35.0,0.1992924732900617,24,0,1.0,12,0,3.0,7505.0,0.2503664223850766,0.07901399067288474,0.004397068620919387,0.12085276482345103,0.38907395069953365,0.0054630246502331775,0.009193870752831446,0.11992005329780146,0.01385742838107928,0.007861425716189207,0,0,0
8303,0.0,0.0,0.0,1.0,796.0,533.0,17.0,141.0,135.0,2783.0,270.0,197.0,608.0,383.0,108.0,30.0,-0.038942191855549,23,1,0.0,12,1,2.0,5954.0,0.133691635875042,0.08951965065502183,0.023681558616056433,0.02267383271750084,0.4674168626133692,0.04534766543500168,0.03308700033590863,0.10211622438696674,0.064326503191132,0.01813906617400067,0,0,0
16620,0.0,0.0,0.0,1.0,1148.0,447.0,19.0,23.0,1144.0,1391.0,97.0,174.0,869.0,220.0,82.0,79.0,0.1551639456277938,25,1,6.0,12,1,10.0,5595.0,0.20518319928507597,0.07989276139410188,0.004110813226094728,0.20446827524575514,0.2486148346738159,0.017336907953529938,0.031099195710455763,0.1553172475424486,0.03932082216264522,0.014655942806076854,0,0,0
39210,0.0,0.0,0.0,2.0,491.0,454.0,18.0,,429.0,966.0,291.0,181.0,786.0,533.0,42.0,51.0,-0.2042089496026406,25,0,2.0,12,1,1.0,4173.0,0.11766115504433261,0.10879463215911814,,0.102803738317757,0.2314881380301941,0.06973400431344356,0.043374071411454586,0.18835370237239396,0.1277258566978193,0.010064701653486701,0,0,0
46923,0.0,0.0,0.0,,99.0,496.0,16.0,35.0,1906.0,1136.0,108.0,17.0,449.0,92.0,29.0,71.0,0.3314036689041402,23,0,0.0,12,0,0.0,4367.0,0.022670025188916875,0.11357911609800779,0.008014655369819098,0.4364552324250057,0.26013281428898555,0.024730936569727503,0.0038928326081978477,0.10281657888710785,0.021067094114953056,0.006640714449278681,0,0,0
45429,0.0,0.0,0.0,1.0,608.0,454.0,22.0,67.0,1082.0,2832.0,191.0,150.0,455.0,270.0,112.0,6.0,0.2633914873498708,23,0,4.0,12,0,0.0,6221.0,0.09773348336280341,0.07297862080051438,0.010769972673203666,0.1739270213791995,0.45523227776884745,0.03070245941167015,0.024111879119112684,0.07313936666130848,0.04340138241440283,0.01800353640893747,0,0,0
1709,0.0,0.0,0.0,1.0,1034.0,613.0,,18.0,620.0,2342.0,58.0,37.0,304.0,460.0,63.0,113.0,0.1973739632969809,23,1,0.0,20,0,2.0,5549.0,0.18633988105965038,0.11047035501892233,0.003243827716705713,0.11173184357541899,0.42205802847359886,0.010452333753829519,0.006667868084339521,0.05478464588214093,0.08289781942692377,0.011353397008469995,0,0,1
11874,0.0,0.0,0.0,1.0,575.0,547.0,21.0,55.0,778.0,1949.0,625.0,165.0,221.0,397.0,101.0,31.0,-0.1241929470688426,23,1,0.0,12,1,11.0,5413.0,0.1062257528172917,0.1010530205061888,0.010160724182523555,0.14372806207278774,0.3600591169406983,0.11546277480140403,0.030482172547570664,0.040827637169776464,0.07334195455385184,0.01865878440790689,0,0,0
33965,0.0,0.0,0.0,1.0,983.0,538.0,15.0,78.0,420.0,2520.0,150.0,315.0,250.0,550.0,99.0,23.0,-0.1526058752456294,23,0,1.0,12,0,8.0,5903.0,0.16652549551075724,0.09114009825512451,0.013213620193122142,0.07115026257834998,0.42690157547009994,0.025410808063696427,0.05336269693376249,0.042351346772827377,0.09317296290022023,0.016771133322039642,0,0,0
25615,1.0,0.0,0.0,2.0,607.0,458.0,18.0,124.0,235.0,570.0,177.0,19.0,642.0,251.0,111.0,1.0,0.0951392842747827,23,0,1.0,12,1,0.0,3194.0,0.19004383218534754,0.14339386349405134,0.038822792736380715,0.07357545397620538,0.17845961177207265,0.0554164057608015,0.005948653725735754,0.20100187852222917,0.07858484658735128,0.03475266123982467,1,0,0
16804,0.0,0.0,0.0,1.0,284.0,574.0,17.0,213.0,1134.0,2684.0,11.0,,387.0,109.0,111.0,36.0,0.2707754404250609,22,1,4.0,12,1,6.0,5507.0,0.051570728164154714,0.1042309787543127,0.03867804612311603,0.20591973851461776,0.48737969856546215,0.0019974577810059923,,0.07027419647721082,0.01979299073905938,0.02015616488106047,0,0,0
15577,0.0,0.0,0.0,1.0,1547.0,528.0,11.0,154.0,863.0,2853.0,219.0,225.0,432.0,232.0,69.0,57.0,-0.0625274545188153,24,1,1.0,12,1,1.0,7122.0,0.2172142656557147,0.07413647851727043,0.021623139567537208,0.12117382757652345,0.4005897219882056,0.030749789385004212,0.03159224936815501,0.060657118786857624,0.03257511934849761,0.009688289806234204,0,0,0
38191,0.0,0.0,0.0,1.0,1118.0,354.0,21.0,215.0,155.0,1286.0,18.0,350.0,853.0,280.0,159.0,6.0,-0.1311011225314173,22,0,0.0,12,0,1.0,4788.0,0.233500417710944,0.07393483709273183,0.04490392648287385,0.032372598162071844,0.26858813700918965,0.0037593984962406013,0.07309941520467836,0.17815371762740184,0.05847953216374269,0.03320802005012531,0,0,0
21559,0.0,0.0,0.0,1.0,521.0,493.0,21.0,86.0,875.0,2340.0,164.0,170.0,398.0,398.0,103.0,49.0,0.2397547335903228,24,1,1.0,12,0,3.0,5548.0,0.09390771449170872,0.08886085075702956,0.015501081470800288,0.15771449170872387,0.42177361211247294,0.029560201874549386,0.030641672674837778,0.07173756308579668,0.07173756308579668,0.018565248738284065,0,0,0
14086,1.0,0.0,0.0,2.0,556.0,591.0,17.0,106.0,615.0,158.0,189.0,455.0,589.0,148.0,59.0,96.0,0.0363483093329104,25,1,2.0,12,1,3.0,3466.0,0.16041546451240624,0.1705135603000577,0.030582804385458743,0.17743796884016158,0.04558568955568378,0.05452971725331795,0.13127524523946912,0.16993652625504904,0.04270051933064051,0.017022504327755338,1,0,0
30242,0.0,0.0,0.0,1.0,885.0,474.0,22.0,161.0,578.0,1385.0,11.0,74.0,602.0,619.0,87.0,7.0,0.3272064637184964,23,0,1.0,12,0,5.0,4876.0,0.18150123051681707,0.09721082854799015,0.0330188679245283,0.11853978671041837,0.28404429860541425,0.002255947497949139,0.015176374077112387,0.12346185397867104,0.12694831829368336,0.017842493847415916,0,0,0
22716,0.0,0.0,0.0,2.0,1371.0,373.0,22.0,123.0,1653.0,2102.0,59.0,159.0,934.0,516.0,109.0,42.0,0.0722454762964189,22,1,0.0,12,0,3.0,7399.0,0.18529531017705095,0.05041221786727936,0.01662386809028247,0.22340856872550344,0.28409244492498986,0.007974050547371266,0.021489390458170023,0.1262332747668604,0.06973915393972159,0.014731720502770645,0,0,0
16887,0.0,0.0,0.0,2.0,416.0,665.0,21.0,221.0,252.0,1294.0,297.0,203.0,352.0,44.0,70.0,63.0,0.0212294370270718,23,1,5.0,12,0,5.0,3814.0,0.10907184058730991,0.17435762978500263,0.05794441531200839,0.06607236497115888,0.33927635028841113,0.07787100157315155,0.053224960671211324,0.09229155742003146,0.011536444677503933,0.018353434714210803,0,0,0
427,1.0,0.0,0.0,2.0,798.0,583.0,,31.0,126.0,3424.0,179.0,131.0,776.0,366.0,49.0,65.0,0.070588234308666,23,1,0.0,15,0,2.0,6463.0,0.12347207179328486,0.09020578678632214,0.004796534117282996,0.01949559028315024,0.5297849295992573,0.027696116354634072,0.020269224818195885,0.12006807983908402,0.05663004796534117,0.007581618443447315,1,0,1
43020,1.0,0.0,0.0,2.0,1067.0,619.0,23.0,157.0,400.0,1937.0,23.0,108.0,694.0,349.0,133.0,72.0,0.0163163094191121,22,0,0.0,12,0,2.0,5487.0,0.19445963185711682,0.11281210133041734,0.02861308547475852,0.07289958082741024,0.3530162201567341,0.004191725897576089,0.019682886823400764,0.12648077273555677,0.06360488427191544,0.024239110625113906,1,0,0
2708,1.0,0.0,0.0,1.0,414.0,431.0,13.0,119.0,561.0,3103.0,237.0,365.0,236.0,48.0,136.0,8.0,0.069479129673635,22,1,0.0,12,0,1.0,5650.0,0.07327433628318585,0.07628318584070796,0.021061946902654866,0.09929203539823009,0.5492035398230088,0.04194690265486726,0.06460176991150443,0.04176991150442478,0.008495575221238939,0.024070796460176992,1,0,0
31225,0.0,0.0,0.0,1.0,293.0,414.0,14.0,132.0,840.0,873.0,385.0,62.0,315.0,606.0,142.0,62.0,0.1797545056763201,24,0,1.0,12,0,0.0,4062.0,0.07213195470211718,0.1019202363367799,0.03249630723781388,0.206794682422452,0.21491875923190545,0.0947808961102905,0.015263417035942885,0.0775480059084195,0.14918759231905465,0.034958148695224026,0,0,0
28301,1.0,0.0,0.0,2.0,817.0,548.0,18.0,34.0,315.0,1143.0,164.0,65.0,1010.0,328.0,95.0,58.0,0.1014080773582601,24,0,1.0,12,0,0.0,4519.0,0.18079221066607656,0.12126576676255808,0.007523788448771852,0.06970568709891568,0.2529320646160655,0.03629121487054658,0.014383713210887364,0.22350077450763442,0.07258242974109316,0.021022350077450763,1,0,0
12812,0.0,0.0,0.0,1.0,260.0,654.0,23.0,59.0,558.0,1464.0,123.0,185.0,398.0,496.0,150.0,112.0,0.2742357915954749,23,1,1.0,12,1,0.0,4347.0,0.05981136415919024,0.15044858523119392,0.013572578789970095,0.12836438923395446,0.336783988957902,0.028295376121463076,0.04255808603634691,0.091557395905222,0.11410167931907063,0.03450655624568668,0,0,0
41193,0.0,0.0,0.0,1.0,573.0,483.0,19.0,9.0,1418.0,1981.0,151.0,190.0,584.0,19.0,122.0,52.0,0.17612659867794,22,0,0.0,12,1,4.0,5530.0,0.10361663652802894,0.08734177215189873,0.0016274864376130199,0.25641952983725136,0.35822784810126584,0.027305605786618444,0.034358047016274866,0.10560578661844484,0.0034358047016274863,0.022061482820976492,0,0,0
12753,0.0,0.0,0.0,1.0,1007.0,639.0,24.0,99.0,487.0,3102.0,78.0,,732.0,476.0,105.0,47.0,0.0906380588126538,25,1,6.0,12,0,5.0,6725.0,0.14973977695167287,0.09501858736059479,0.014721189591078068,0.07241635687732342,0.4612639405204461,0.011598513011152417,,0.10884758364312268,0.0707806691449814,0.015613382899628252,0,0,0
30049,1.0,1.0,1.0,3.0,113.0,702.0,13.0,251.0,521.0,561.0,178.0,129.0,301.0,866.0,252.0,550.0,0.0701396749717501,24,0,1.0,12,0,4.0,3874.0,0.029168817759421786,0.18120805369127516,0.06479091378420238,0.13448631905007744,0.14481156427465153,0.04594734124935467,0.03329891584925142,0.07769747031491998,0.22354155911202891,0.06504904491481672,1,0,0
29565,0.0,0.0,0.0,1.0,438.0,527.0,16.0,273.0,1206.0,1760.0,50.0,53.0,312.0,164.0,95.0,25.0,0.261365416918194,22,0,4.0,12,0,2.0,4878.0,0.0897908979089791,0.1080360803608036,0.055965559655596554,0.24723247232472326,0.36080360803608036,0.01025010250102501,0.010865108651086511,0.06396063960639606,0.033620336203362036,0.01947519475194752,0,0,0
19017,0.0,0.0,0.0,1.0,753.0,357.0,21.0,106.0,167.0,4094.0,147.0,479.0,874.0,61.0,132.0,18.0,0.0436766144837351,24,1,2.0,12,0,0.0,7170.0,0.10502092050209205,0.0497907949790795,0.014783821478382147,0.023291492329149233,0.5709902370990237,0.020502092050209204,0.06680613668061366,0.12189679218967922,0.008507670850767085,0.018410041841004185,0,0,0
22027,0.0,0.0,0.0,1.0,255.0,535.0,24.0,10.0,855.0,1588.0,280.0,342.0,352.0,456.0,104.0,49.0,0.3710894431230801,22,1,0.0,12,0,3.0,4777.0,0.05338078291814947,0.11199497592631359,0.0020933640360058614,0.17898262507850116,0.3324262089177308,0.05861419300816412,0.07159305003140046,0.07368641406740632,0.09545740004186729,0.02177098597446096,0,0,0
916,0.0,0.0,0.0,2.0,637.0,345.0,16.0,89.0,143.0,497.0,147.0,219.0,298.0,8.0,88.0,27.0,0.2239981020937156,23,1,5.0,20,1,0.0,2471.0,0.2577903682719547,0.1396195872116552,0.036017806556050184,0.05787130716309186,0.20113314447592068,0.059490084985835696,0.0886280857952246,0.12059894779441521,0.003237555645487657,0.035613112100364226,0,0,1
14467,0.0,0.0,0.0,2.0,780.0,402.0,20.0,17.0,181.0,2073.0,571.0,74.0,253.0,1047.0,33.0,64.0,0.1368969980788935,22,1,0.0,12,1,2.0,5431.0,0.1436199594918063,0.07401951758423864,0.0031301786043085988,0.033327195728226844,0.38169766157245444,0.10513717547413,0.013625483336402136,0.046584422758239735,0.19278217639477077,0.006076229055422574,0,0,0
13510,1.0,0.0,0.0,3.0,425.0,684.0,21.0,92.0,206.0,2400.0,59.0,96.0,357.0,385.0,64.0,30.0,0.3067078907409382,24,1,2.0,12,0,1.0,4768.0,0.08913590604026846,0.14345637583892618,0.01929530201342282,0.04320469798657718,0.5033557046979866,0.012374161073825503,0.020134228187919462,0.07487416107382551,0.08074664429530201,0.013422818791946308,1,0,0
16420,1.0,0.0,0.0,,1102.0,469.0,22.0,85.0,650.0,2828.0,179.0,283.0,596.0,323.0,124.0,33.0,-0.0243359558796085,25,1,7.0,12,1,4.0,6639.0,0.1659888537430336,0.07064316915198073,0.012803133001958126,0.0979063111914445,0.4259677662298539,0.026961891851182408,0.04262690164181353,0.08977255610784757,0.04865190540744088,0.018677511673444797,1,0,0
40396,0.0,0.0,0.0,1.0,866.0,497.0,17.0,173.0,585.0,772.0,159.0,250.0,608.0,125.0,172.0,42.0,0.2477864163562157,23,0,6.0,12,1,0.0,4207.0,0.20584739719515094,0.11813643926788686,0.041121939624435465,0.13905395768956502,0.18350368433563108,0.03779415260280485,0.05942476824340385,0.14452103636795816,0.029712384121701924,0.04088424055146185,0,0,0
43455,1.0,0.0,0.0,1.0,506.0,424.0,21.0,26.0,1058.0,590.0,258.0,362.0,132.0,322.0,139.0,102.0,0.1379900854223158,24,0,2.0,12,1,6.0,3817.0,0.13256484149855907,0.11108200157191511,0.006811632171862719,0.2771810322242599,0.15457165313073093,0.0675923500130993,0.09483887870055017,0.0345821325648415,0.08435944458999214,0.03641603353418915,1,0,0
