customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion,has_offspring,has_complaints,has_educ
29418,1.0,1.0,1.0,2.0,2042.0,171.0,11.0,136.0,384.0,305.0,293.0,661.0,575.0,370.0,976.0,16.0,0.2742067768730368,56,1,13.0,12,1,3.0,5913.0,0.34534077456451884,0.0289193302891933,0.02300016911889058,0.06494165398274987,0.051581261626923725,0.04955183493996279,0.11178758667343142,0.09724336208354473,0.06257398951462878,0.16506003720615592,1,0,0
26769,1.0,1.0,2.0,3.0,2029.0,196.0,17.0,275.0,273.0,250.0,219.0,393.0,422.0,519.0,732.0,57.0,0.4455290297885438,60,1,8.0,12,0,3.0,5308.0,0.3822532027128862,0.03692539562923888,0.05180859080633007,0.0514318010550113,0.04709871891484552,0.041258477769404674,0.07403918613413715,0.07950263752825923,0.0977769404672193,0.13790504898266767,1,0,0
49776,1.0,1.0,2.0,5.0,1900.0,326.0,11.0,197.0,255.0,227.0,258.0,317.0,13.0,711.0,589.0,220.0,0.3425138416544507,73,0,21.0,12,1,0.0,4793.0,0.39641143334028794,0.06801585645733361,0.04110160650949301,0.05320258710619653,0.04736073440433966,0.053828499895681205,0.06613811808887962,0.002712288754433549,0.14834133110786563,0.12288754433548925,1,0,0
34352,0.0,0.0,1.0,3.0,1974.0,359.0,10.0,144.0,308.0,215.0,263.0,416.0,935.0,342.0,633.0,594.0,0.4173411007193144,67,1,13.0,12,0,2.0,5589.0,0.35319377348362857,0.06423331544104491,0.02576489533011272,0.05510824834496332,0.03846842011093219,0.047056718554303094,0.07443191984254786,0.1672928967614958,0.061191626409017714,0.11325818572195384,0,0,0
14762,0.0,1.0,1.0,5.0,1873.0,157.0,12.0,62.0,323.0,267.0,591.0,143.0,145.0,441.0,534.0,378.0,0.4642180941645105,53,1,11.0,12,1,0.0,4536.0,0.4129188712522046,0.03461199294532628,0.013668430335097001,0.07120811287477954,0.05886243386243386,0.1302910052910053,0.03152557319223986,0.03196649029982363,0.09722222222222222,0.11772486772486772,1,0,0
16396,1.0,1.0,1.0,2.0,2099.0,179.0,9.0,241.0,292.0,272.0,547.0,614.0,460.0,459.0,751.0,410.0,0.4522114897618481,34,1,14.0,12,0,8.0,5914.0,0.35492052756171794,0.030267162664863036,0.04075076090632398,0.049374365911396684,0.045992560027054444,0.09249239093676023,0.10382144064930673,0.07778153533987149,0.07761244504565439,0.12698681095705106,1,0,0
24461,1.0,1.0,1.0,4.0,1834.0,82.0,6.0,329.0,356.0,352.0,128.0,409.0,356.0,639.0,786.0,459.0,0.3366403590249143,77,1,21.0,12,1,0.0,5271.0,0.34794156706507307,0.015556820337696831,0.06241699867197875,0.06753936634414721,0.06678049705938152,0.02428381711250237,0.07759438436729274,0.06753936634414721,0.12122936824132043,0.14911781445645989,1,0,0
14871,1.0,1.0,1.0,2.0,1097.0,533.0,17.0,241.0,28.0,567.0,1281.0,1269.0,734.0,677.0,686.0,619.0,-0.1494189431048506,84,1,16.0,12,0,0.0,7113.0,0.1542246590749332,0.07493322086320821,0.03388162519330803,0.0039364543793054966,0.07971320118093632,0.1800927878532265,0.17840573597638126,0.10319133980036553,0.09517784338535076,0.09644313229298468,1,0,0
15825,1.0,1.0,1.0,2.0,1888.0,71.0,13.0,21.0,265.0,194.0,698.0,523.0,266.0,484.0,519.0,523.0,0.4292496034488414,61,1,13.0,12,0,1.0,4929.0,0.38303915601541894,0.014404544532359505,0.00426049908703591,0.053763440860215055,0.039358896327855546,0.14161087441671738,0.1061067153580848,0.05396632176912153,0.0981943599107324,0.10529519172245892,1,0,0
15338,1.0,1.0,1.0,4.0,2083.0,148.0,19.0,203.0,195.0,299.0,226.0,692.0,324.0,267.0,434.0,580.0,0.5594548430125429,74,1,11.0,12,1,4.0,4871.0,0.4276329295832478,0.0303839047423527,0.04167522069390269,0.040032847464586324,0.06138369944569903,0.04639704372818723,0.14206528433586532,0.06651611578731266,0.054814206528433586,0.08909874769041265,1,0,0
36010,1.0,1.0,1.0,2.0,131.0,699.0,9.0,609.0,409.0,267.0,362.0,587.0,138.0,217.0,874.0,11.0,0.1897794076056286,57,0,14.0,12,0,4.0,4293.0,0.03051479152108083,0.1628232005590496,0.1418588399720475,0.09527137200093175,0.06219426974143955,0.08432331702771954,0.1367342184952248,0.03214535290006988,0.05054740274866061,0.2035872350337759,1,0,0
41179,1.0,2.0,1.0,5.0,62.0,0.0,20.0,50.0,1022.0,1363.0,1076.0,308.0,528.0,339.0,589.0,692.0,0.1332427578111555,61,0,11.0,12,0,6.0,5337.0,0.011617013303353943,0.0,0.00936855911560802,0.19149334832302792,0.2553869214914746,0.20161139216788457,0.0577103241521454,0.09893198426082069,0.06351883080382237,0.11036162638186246,1,0,0
21585,0.0,1.0,1.0,1.0,1988.0,207.0,10.0,111.0,364.0,295.0,733.0,694.0,384.0,562.0,858.0,385.0,0.6744311285088352,24,1,2.0,12,0,0.0,6196.0,0.3208521626856036,0.03340865074241446,0.017914783731439638,0.05874757908327954,0.04761136216914138,0.11830213040671402,0.11200774693350549,0.06197546804389929,0.0907036797934151,0.1384764364105875,1,0,0
34592,1.0,1.0,1.0,2.0,1963.0,255.0,10.0,334.0,456.0,306.0,244.0,,400.0,520.0,527.0,833.0,0.6434322574520663,73,1,13.0,12,1,1.0,5005.0,0.3922077922077922,0.05094905094905095,0.06673326673326674,0.09110889110889112,0.06113886113886114,0.048751248751248755,,0.07992007992007992,0.1038961038961039,0.10529470529470529,1,0,0
21335,0.0,1.0,0.0,1.0,2097.0,109.0,17.0,0.0,318.0,303.0,446.0,598.0,708.0,38.0,588.0,395.0,0.6444294457033521,62,1,14.0,12,0,0.0,5205.0,0.4028818443804035,0.020941402497598464,0.0,0.06109510086455332,0.05821325648414986,0.08568683957732949,0.1148895292987512,0.13602305475504323,0.007300672430355428,0.11296829971181556,1,0,0
23208,1.0,1.0,1.0,2.0,1251.0,565.0,17.0,688.0,649.0,108.0,1127.0,165.0,368.0,923.0,588.0,149.0,0.2077555200379539,63,0,11.0,12,0,0.0,6432.0,0.19449626865671643,0.08784203980099503,0.10696517412935323,0.10090174129353234,0.016791044776119403,0.1752176616915423,0.025652985074626867,0.05721393034825871,0.14350124378109452,0.0914179104477612,1,0,0
29207,1.0,1.0,1.0,1.0,2044.0,35.0,12.0,,388.0,319.0,326.0,619.0,510.0,806.0,407.0,369.0,0.3851739915136575,50,1,15.0,12,0,0.0,5454.0,0.37477081041437477,0.006417308397506418,,0.07114044737807114,0.05848918225155849,0.05977264393105977,0.1134946828016135,0.09350935093509351,0.14778144481114777,0.07462412907957462,1,0,0
41984,0.0,1.0,1.0,7.0,2056.0,290.0,9.0,302.0,258.0,401.0,232.0,365.0,88.0,698.0,679.0,556.0,0.1464536988660408,60,0,16.0,12,1,5.0,5369.0,0.3829390948035016,0.05401378282734215,0.05624883590985286,0.048053641273980256,0.07468802384056622,0.04321102626187372,0.06798286459303408,0.016390389271745204,0.13000558763270628,0.12646675358539766,1,0,0
28540,1.0,1.0,2.0,4.0,2120.0,31.0,13.0,354.0,127.0,162.0,443.0,544.0,776.0,375.0,944.0,719.0,0.5902760079121425,33,1,12.0,12,1,5.0,5876.0,0.36078965282505104,0.00527569775357386,0.06024506466984343,0.02161334240980259,0.027569775357385976,0.07539142273655548,0.09257998638529612,0.13206262763784887,0.06381892443839346,0.16065350578624915,1,0,0
13506,1.0,1.0,1.0,,1924.0,260.0,9.0,200.0,475.0,168.0,180.0,585.0,770.0,364.0,871.0,139.0,0.4589072179640335,30,1,8.0,12,0,0.0,5797.0,0.3318958081766431,0.044850784888735555,0.03450060376056581,0.0819389339313438,0.02898050715887528,0.03105054338450923,0.100914265999655,0.13282732447817835,0.06279109884422977,0.1502501293772641,1,0,0
34540,1.0,2.0,1.0,1.0,1988.0,149.0,12.0,323.0,512.0,162.0,616.0,579.0,601.0,579.0,528.0,410.0,0.480844679213416,51,1,8.0,12,1,5.0,6037.0,0.32930263375848934,0.02468113301308597,0.05350339572635415,0.08481033625973165,0.026834520457180717,0.10203743581248964,0.09590856385621997,0.09955275799238032,0.09590856385621997,0.08746065926784827,1,0,0
40461,0.0,1.0,1.0,5.0,1947.0,148.0,15.0,227.0,338.0,504.0,1.0,275.0,573.0,272.0,806.0,340.0,0.7840280196691536,55,0,9.0,12,0,0.0,5091.0,0.38243959929286975,0.029070909448045572,0.044588489491259084,0.06639167157729327,0.09899823217442545,0.00019642506383814575,0.05401689255549008,0.11255156157925751,0.053427617363975645,0.15831860145354548,1,0,0
6629,0.0,0.0,1.0,2.0,2129.0,130.0,13.0,160.0,261.0,337.0,336.0,569.0,352.0,902.0,965.0,636.0,0.2269268164310628,81,1,15.0,12,1,3.0,6141.0,0.3466862074580687,0.0211691906855561,0.026054388536069045,0.04250122129946263,0.05487705585409543,0.05471421592574499,0.09265591923139554,0.0573196547793519,0.14688161537208924,0.15714053085816643,0,0,0
22914,1.0,1.0,1.0,4.0,2051.0,282.0,12.0,269.0,374.0,146.0,183.0,585.0,497.0,352.0,858.0,209.0,0.5858544825694809,42,1,10.0,12,1,5.0,5597.0,0.36644631052349474,0.05038413435769162,0.04806146149723066,0.06682151152403074,0.02608540289440772,0.03269608718956584,0.10452027872074325,0.08879757012685367,0.06289083437555834,0.15329640879042344,1,0,0
40469,0.0,1.0,1.0,3.0,1981.0,204.0,16.0,111.0,396.0,259.0,577.0,312.0,184.0,156.0,332.0,539.0,0.6480989443730871,45,0,11.0,12,0,2.0,4512.0,0.4390514184397163,0.04521276595744681,0.024601063829787235,0.08776595744680851,0.05740248226950355,0.12788120567375885,0.06914893617021277,0.040780141843971635,0.034574468085106384,0.07358156028368794,1,0,0
16348,2.0,1.0,0.0,3.0,6791.0,1451.0,19.0,307.0,362.0,1920.0,40.0,364.0,1913.0,146.0,499.0,577.0,0.3241741506414378,71,1,10.0,12,0,1.0,13793.0,0.4923511926339448,0.1051982889871674,0.022257666932501995,0.026245196838976293,0.13920104400783007,0.002900021750163126,0.02639019792648445,0.1386935402015515,0.01058507938809541,0.036177771333285,1,0,0
10271,0.0,1.0,1.0,2.0,6593.0,174.0,19.0,77.0,237.0,324.0,145.0,509.0,349.0,577.0,383.0,503.0,0.7105552315174007,63,1,14.0,12,0,3.0,9368.0,0.7037788215200683,0.018573868488471392,0.008219470538001709,0.025298889837745517,0.034585824081981215,0.015478223740392826,0.054333902647309994,0.03725448334756618,0.06159265584970111,0.040883859948761744,1,0,0
26957,1.0,1.0,0.0,1.0,1962.0,246.0,16.0,83.0,156.0,275.0,569.0,463.0,712.0,455.0,524.0,494.0,0.507463554586603,37,1,14.0,12,0,5.0,5445.0,0.3603305785123967,0.045179063360881545,0.01524334251606979,0.02865013774104683,0.050505050505050504,0.10449954086317723,0.08503213957759412,0.1307621671258035,0.08356290174471992,0.09623507805325987,1,0,0
15858,,1.0,1.0,1.0,4260.0,172.0,12.0,256.0,310.0,373.0,420.0,627.0,429.0,138.0,679.0,637.0,0.5155889646558693,72,1,19.0,12,1,4.0,7664.0,0.5558455114822547,0.02244258872651357,0.033402922755741124,0.040448851774530274,0.04866910229645094,0.054801670146137786,0.08181106471816284,0.05597599164926931,0.0180062630480167,0.08859603340292276,0,0,0
26159,1.0,1.0,0.0,3.0,1937.0,241.0,11.0,174.0,378.0,198.0,709.0,394.0,291.0,764.0,440.0,567.0,0.7221676055435091,46,1,13.0,12,1,6.0,5526.0,0.35052479189287006,0.043612015924719506,0.031487513572204126,0.06840390879478828,0.035830618892508145,0.12830256967064785,0.07129931234165762,0.05266015200868621,0.13825551936301123,0.07962359753890698,1,0,0
30626,0.0,1.0,1.0,3.0,2023.0,112.0,16.0,98.0,220.0,38.0,81.0,237.0,471.0,332.0,259.0,460.0,0.2759012310858554,63,1,8.0,12,0,5.0,3871.0,0.5226039783001808,0.028933092224231464,0.02531645569620253,0.05683285972616895,0.009816584861792819,0.020924825626453113,0.061224489795918366,0.12167398605011624,0.08576595195040042,0.06690777576853527,1,0,0
5715,1.0,1.0,1.0,1.0,1818.0,169.0,11.0,312.0,214.0,306.0,447.0,368.0,456.0,308.0,559.0,347.0,0.4764396912809506,42,1,13.0,12,0,2.0,4957.0,0.36675408513213636,0.034093201533185395,0.06294129513818843,0.04317127294734718,0.061730885616300184,0.0901755093806738,0.07423845067581199,0.09199112366350615,0.062134355456929594,0.11276982045592092,1,0,0
1224,1.0,1.0,0.0,1.0,1532.0,404.0,17.0,10.0,563.0,280.0,1078.0,302.0,3.0,208.0,107.0,525.0,0.1794591120486824,28,1,5.0,15,0,1.0,4487.0,0.34143080008914645,0.0900378872297749,0.0022286605749944283,0.1254735903721863,0.062402496099843996,0.24024960998439937,0.06730554936483174,0.0006685981724983285,0.04635613995988411,0.023846668152440385,1,0,1
20600,2.0,1.0,1.0,2.0,2083.0,246.0,9.0,154.0,348.0,46.0,528.0,741.0,33.0,624.0,848.0,381.0,0.5279716717140669,73,1,16.0,12,1,2.0,5651.0,0.3686073261369669,0.04353211820916652,0.027251813838258716,0.061582020881259955,0.008140152185453902,0.09343479030260131,0.13112723411785523,0.005839674393912582,0.11042293399398337,0.15006193594054149,1,0,0
6485,1.0,1.0,0.0,3.0,2179.0,416.0,11.0,300.0,102.0,1378.0,400.0,96.0,528.0,422.0,232.0,94.0,0.292646632033993,73,1,10.0,12,1,3.0,6053.0,0.3599867834131835,0.06872625144556418,0.04956220056170494,0.01685114819097968,0.22765570791343134,0.06608293408227325,0.01585990417974558,0.08722947298860069,0.06971749545679828,0.03832810176771849,1,0,0
11560,1.0,1.0,1.0,3.0,2180.0,71.0,12.0,48.0,248.0,392.0,938.0,473.0,401.0,149.0,717.0,469.0,0.4272453034850934,48,1,9.0,12,0,1.0,5617.0,0.3881075307103436,0.012640199394694678,0.008545486914723162,0.044151682392736334,0.06978814313690582,0.16699305679188178,0.08420865230550116,0.07139042193341641,0.026526615631119816,0.12764821078867722,1,0,0
30102,1.0,1.0,1.0,1.0,2730.0,422.0,11.0,750.0,675.0,649.0,114.0,,1212.0,560.0,366.0,103.0,0.2971426963593723,33,0,12.0,12,1,0.0,7478.0,0.36507087456539183,0.056432201123295,0.10029419630917358,0.09026477667825622,0.08678791120620487,0.015244717838994384,,0.1620754212356245,0.07488633324418294,0.04894356779887671,1,0,0
32109,1.0,1.0,1.0,2.0,1876.0,335.0,16.0,163.0,209.0,367.0,355.0,466.0,469.0,368.0,605.0,701.0,0.432816125640687,72,1,15.0,12,1,4.0,5213.0,0.3598695568770382,0.06426242087089967,0.03126798388643775,0.040092077498561286,0.07040092077498561,0.06809898331095339,0.08939190485325149,0.08996738921925955,0.0705927488969883,0.11605601381162478,1,0,0
26394,1.0,1.0,1.0,4.0,2088.0,296.0,7.0,267.0,235.0,265.0,521.0,414.0,738.0,656.0,1026.0,474.0,0.3977261566032225,24,1,2.0,12,0,6.0,6506.0,0.32093452197971106,0.04549646480172149,0.041039040885336615,0.03612050415001537,0.040731632339379036,0.08007992622194897,0.06363356901321857,0.11343375345834614,0.10083000307408546,0.15770058407623733,1,0,0
24795,1.0,0.0,1.0,2.0,461.0,47.0,15.0,1248.0,561.0,834.0,241.0,1271.0,1321.0,156.0,306.0,236.0,0.6485308628543988,27,0,4.0,12,0,1.0,6446.0,0.0715172199813838,0.007291343468817871,0.19360843934222774,0.08703071672354949,0.12938256282966182,0.0373875271486193,0.19717654359292586,0.2049332919640087,0.024201054917778467,0.047471300031026994,1,0,0
15351,1.0,1.0,0.0,2.0,3020.0,183.0,18.0,516.0,657.0,1645.0,185.0,29.0,756.0,956.0,598.0,809.0,-0.0022583757231767,83,1,12.0,12,1,2.0,8545.0,0.3534230544177882,0.021416032767700408,0.06038619075482739,0.07688706846108835,0.192510239906378,0.021650087770626096,0.0033937975424224694,0.08847279110590989,0.11187829139847864,0.06998244587478057,1,0,0
30168,0.0,1.0,1.0,2.0,1980.0,117.0,14.0,200.0,424.0,316.0,695.0,404.0,572.0,341.0,693.0,192.0,0.5827808028981557,77,1,14.0,12,0,0.0,5742.0,0.3448275862068966,0.02037617554858934,0.034831069313827935,0.07384186694531522,0.055033089515848135,0.12103796586555207,0.07035876001393243,0.09961685823754789,0.05938697318007663,0.1206896551724138,1,0,0
47710,0.0,1.0,1.0,4.0,2135.0,106.0,,162.0,324.0,254.0,101.0,238.0,115.0,271.0,313.0,327.0,-0.0917745915332649,27,0,4.0,12,1,0.0,4019.0,0.5312266733018164,0.026374720079621796,0.04030853446130878,0.08061706892261757,0.06319980094550884,0.025130629509828317,0.05921871112216969,0.02861408310525006,0.06742970888280667,0.0778800696690719,1,0,0
47418,0.0,1.0,1.0,1.0,1808.0,322.0,11.0,122.0,328.0,257.0,223.0,564.0,318.0,43.0,747.0,327.0,0.7043088892582968,24,0,2.0,12,1,0.0,4732.0,0.3820794590025359,0.06804733727810651,0.02578191039729501,0.06931530008453085,0.05431107354184277,0.04712595097210482,0.11918850380388842,0.06720202874049028,0.009087066779374472,0.15786136939983095,1,0,0
35873,1.0,1.0,1.0,3.0,1859.0,219.0,10.0,178.0,76.0,264.0,483.0,624.0,513.0,90.0,645.0,297.0,0.1304873962962263,70,1,13.0,12,1,8.0,4951.0,0.37547970107049083,0.04423348818420521,0.03595233286204807,0.015350434255705918,0.05332256109876793,0.09755604928297314,0.12603514441526964,0.10361543122601495,0.018178145829125428,0.1302767117753989,1,0,0
27189,1.0,1.0,2.0,4.0,2032.0,312.0,10.0,201.0,204.0,288.0,414.0,512.0,762.0,49.0,607.0,13.0,0.4490435032646808,33,1,12.0,12,1,2.0,5381.0,0.3776249767701171,0.05798178777178963,0.03735365173759524,0.037911168927708606,0.053521650250882735,0.07693737223564394,0.09514960044601375,0.1416093662887939,0.00910611410518491,0.11280431146627021,1,0,0
2816,1.0,1.0,0.0,2.0,452.0,683.0,,1306.0,71.0,310.0,566.0,308.0,223.0,366.0,173.0,286.0,0.309080616779926,67,1,15.0,20,0,3.0,4458.0,0.10139075818752805,0.1532077164647824,0.2929564827276806,0.015926424405563033,0.06953790937640197,0.1269627635711081,0.06908927770300584,0.050022431583669806,0.08209959623149395,0.03880663974876626,1,0,1
29739,1.0,1.0,1.0,4.0,2214.0,166.0,11.0,270.0,503.0,362.0,569.0,572.0,479.0,721.0,734.0,828.0,0.4752405752783333,66,1,19.0,12,0,3.0,6590.0,0.3359635811836115,0.025189681335356602,0.0409711684370258,0.0763277693474962,0.05493171471927162,0.08634294385432474,0.08679817905918058,0.07268588770864946,0.1094081942336874,0.11138088012139606,1,0,0
17669,1.0,1.0,1.0,3.0,3061.0,685.0,13.0,104.0,336.0,403.0,392.0,657.0,569.0,361.0,506.0,828.0,0.2571348869831088,57,1,14.0,12,0,2.0,7074.0,0.43271133729149,0.09683347469607012,0.014701724625388747,0.04749787955894826,0.0569691829233814,0.055414192818772974,0.09287531806615776,0.08043539722929036,0.05103194797851286,0.07152954481198756,1,0,0
37229,0.0,0.0,1.0,2.0,1145.0,574.0,13.0,325.0,445.0,538.0,1388.0,1629.0,1123.0,290.0,62.0,390.0,0.0237798458208633,76,0,15.0,12,0,5.0,7519.0,0.15228088841601276,0.07633993882165181,0.04322383295651017,0.0591834020481447,0.07155206809416145,0.18459901582657268,0.21665115041893868,0.14935496741587978,0.03856895863811677,0.008245777364011171,0,0,0
46793,1.0,1.0,0.0,2.0,1699.0,425.0,23.0,396.0,349.0,314.0,426.0,415.0,799.0,154.0,1753.0,297.0,0.3689370290365275,66,0,17.0,12,1,0.0,6730.0,0.2524517087667162,0.06315007429420505,0.058841010401188706,0.05185735512630015,0.04665676077265973,0.06329866270430906,0.061664190193164936,0.11872213967310549,0.02288261515601783,0.26047548291233286,1,0,0
15560,1.0,0.0,1.0,5.0,1894.0,185.0,6.0,281.0,438.0,341.0,691.0,631.0,470.0,353.0,446.0,332.0,0.3390707238572496,63,1,12.0,12,0,0.0,5730.0,0.33054101221640486,0.03228621291448516,0.04904013961605585,0.07643979057591622,0.05951134380453752,0.1205933682373473,0.11012216404886561,0.08202443280977312,0.061605584642233854,0.07783595113438045,1,0,0
18464,1.0,1.0,0.0,2.0,945.0,67.0,16.0,80.0,824.0,1139.0,207.0,529.0,400.0,416.0,72.0,139.0,0.3018310855937745,51,1,12.0,12,1,4.0,4679.0,0.20196623210087625,0.014319298995511862,0.01709767044240222,0.17610600555674288,0.24342808292370163,0.04424022226971575,0.1130583458003847,0.0854883522120111,0.08890788630049155,0.015387903398162001,1,0,0
30444,1.0,1.0,2.0,5.0,2164.0,127.0,16.0,198.0,332.0,306.0,658.0,421.0,398.0,504.0,585.0,511.0,0.3551633582532148,41,1,11.0,12,1,2.0,5693.0,0.3801159318461268,0.022308097663797648,0.03477955383804673,0.05831723168803794,0.05375021956789039,0.11558053750219568,0.07395046548392763,0.06991041630072019,0.08852977340593711,0.10275777270331987,1,0,0
16031,0.0,1.0,1.0,,1997.0,172.0,11.0,164.0,273.0,308.0,481.0,537.0,546.0,575.0,316.0,727.0,0.5711537614857057,26,1,4.0,12,1,0.0,5369.0,0.3719500838144906,0.03203576084932017,0.030545725460979698,0.05084745762711865,0.05736636245110821,0.08958837772397095,0.10001862544235425,0.1016949152542373,0.1070962935369715,0.05885639783944869,1,0,0
31104,1.0,1.0,1.0,3.0,2017.0,256.0,8.0,,141.0,282.0,772.0,825.0,351.0,396.0,837.0,476.0,0.7799075868518174,35,1,13.0,12,0,0.0,5877.0,0.3432023141058363,0.04355963927173728,,0.02399183256763655,0.0479836651352731,0.13135953717883272,0.14037774374680959,0.05972434915773354,0.06738131699846861,0.14241960183767227,1,0,0
48360,1.0,0.0,1.0,3.0,2237.0,100.0,16.0,85.0,84.0,194.0,357.0,444.0,1086.0,722.0,1260.0,572.0,0.2005354217140642,77,0,15.0,12,0,0.0,6569.0,0.3405388948089511,0.015223017202009439,0.012939564621708022,0.012787334449687928,0.02953265337189831,0.0543461714111737,0.0675901963769219,0.1653219668138225,0.10991018419850815,0.19181001674531892,1,0,0
15483,1.0,1.0,1.0,2.0,2090.0,132.0,12.0,190.0,516.0,218.0,325.0,905.0,402.0,300.0,389.0,684.0,0.5244414613287739,54,1,13.0,12,0,2.0,5467.0,0.3822937625754527,0.02414486921529175,0.034753978415950244,0.09438448875068593,0.039875617340406073,0.05944759465886226,0.16553868666544722,0.07353210170111578,0.0548747027620267,0.0711541979147613,1,0,0
8019,1.0,0.0,0.0,1.0,964.0,340.0,11.0,19.0,663.0,669.0,465.0,45.0,427.0,97.0,314.0,836.0,0.4699624235134653,55,1,10.0,12,1,2.0,4003.0,0.2408193854609043,0.0849362977766675,0.004746440169872595,0.16562578066450162,0.1671246565076193,0.11616287784161879,0.011241568823382463,0.1066699975018736,0.024231826130402197,0.07844116912315763,1,0,0
