customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion,has_offspring,has_complaints,has_educ
26317,1.0,1.0,0.0,1.0,3407.0,494.0,7.0,904.0,259.0,131.0,0.0,1.0,531.0,147.0,419.0,194.0,0.2665723885764266,53,0,11.0,12,1,3.0,6293.0,0.541395201017003,0.07849992054663912,0.1436516764659145,0.041156840934371525,0.020816780549817258,0.0,0.0001589067217543302,0.08437946925154934,0.02335928809788654,0.06658191641506436,1,0,0
17727,1.0,1.0,0.0,2.0,2627.0,185.0,11.0,1000.0,292.0,109.0,1.0,0.0,661.0,100.0,580.0,193.0,0.1134105571877537,44,1,16.0,15,1,1.0,5555.0,0.4729072907290729,0.0333033303330333,0.18001800180018002,0.05256525652565257,0.019621962196219624,0.00018001800180018,0.0,0.118991899189919,0.018001800180018002,0.10441044104410441,1,0,1
5499,1.0,0.0,0.0,1.0,2120.0,112.0,12.0,828.0,273.0,129.0,0.0,0.0,701.0,371.0,731.0,6.0,0.2883747240975114,34,1,12.0,20,1,3.0,5265.0,0.402659069325736,0.02127255460588794,0.15726495726495726,0.05185185185185185,0.0245014245014245,0.0,0.0,0.13314339981006648,0.0704653371320038,0.13884140550807217,1,0,1
24173,1.0,0.0,0.0,1.0,3487.0,712.0,17.0,899.0,50.0,126.0,1.0,0.0,740.0,256.0,280.0,234.0,0.3688954106987417,59,1,15.0,12,1,1.0,6551.0,0.5322851473057548,0.10868569684017708,0.13723095710578537,0.007632422530911311,0.019233704777896505,0.00015264845061822624,0.0,0.11295985345748741,0.03907800335826592,0.042741566173103346,1,0,0
33738,1.0,0.0,1.0,1.0,2205.0,418.0,13.0,1212.0,282.0,71.0,1.0,2.0,362.0,208.0,474.0,164.0,0.1951622639665873,51,0,11.0,12,0,1.0,5235.0,0.42120343839541546,0.07984718242597899,0.23151862464183381,0.053868194842406875,0.013562559694364852,0.00019102196752626553,0.00038204393505253105,0.06914995224450812,0.03973256924546323,0.09054441260744986,1,0,0
32785,1.0,1.0,0.0,1.0,2805.0,531.0,17.0,863.0,216.0,15.0,0.0,0.0,532.0,275.0,526.0,203.0,0.215092876217663,69,0,10.0,12,1,6.0,5763.0,0.48672566371681414,0.09213951067152525,0.14974839493319453,0.03748047891723061,0.0026028110359187923,0.0,0.0,0.09231303140725317,0.04771820232517786,0.09127190699288565,1,0,0
33205,1.0,0.0,1.0,1.0,3245.0,643.0,14.0,1156.0,398.0,155.0,0.0,1.0,620.0,167.0,397.0,268.0,0.1296995296611596,46,0,16.0,12,1,1.0,6782.0,0.4784724270126806,0.09480979062223532,0.17045119433795342,0.058684753759952815,0.02285461515777057,0.0,0.0001474491300501327,0.09141846063108228,0.024624004718372162,0.058537304629902684,1,0,0
48607,1.0,0.0,1.0,1.0,3126.0,921.0,9.0,1068.0,119.0,56.0,1.0,1.0,483.0,87.0,566.0,178.0,0.2032957470943463,75,0,21.0,12,0,0.0,6428.0,0.4863098942128189,0.14327940261356564,0.16614810205351588,0.01851275668948351,0.008711885500933417,0.00015556938394523958,0.00015556938394523958,0.07514001244555071,0.013534536403235844,0.0880522713130056,1,0,0
21329,1.0,1.0,0.0,1.0,3463.0,57.0,,1195.0,222.0,243.0,1.0,1.0,416.0,317.0,535.0,295.0,0.2528057257105797,59,1,19.0,12,1,3.0,6450.0,0.5368992248062016,0.008837209302325582,0.18527131782945735,0.03441860465116279,0.037674418604651164,0.0001550387596899225,0.0001550387596899225,0.06449612403100775,0.049147286821705424,0.08294573643410853,1,0,0
43287,1.0,1.0,1.0,1.0,3210.0,576.0,12.0,1137.0,392.0,146.0,0.0,0.0,618.0,316.0,292.0,166.0,0.2877379481551729,47,0,14.0,12,0,5.0,6687.0,0.4800358905338717,0.08613728129205922,0.17003140421713772,0.058621205323762526,0.0218334081052789,0.0,0.0,0.0924181247196052,0.04725586959772693,0.0436668162105578,1,0,0
6229,1.0,0.0,1.0,1.0,2717.0,484.0,17.0,,399.0,163.0,1.0,,689.0,243.0,648.0,189.0,-0.0038673864485698,52,1,16.0,15,0,2.0,5344.0,0.5084206586826348,0.09056886227544911,,0.0746631736526946,0.030501497005988025,0.00018712574850299402,,0.1289296407185629,0.045471556886227546,0.12125748502994012,1,0,1
8988,1.0,1.0,1.0,,2458.0,825.0,7.0,1216.0,329.0,1.0,0.0,2.0,496.0,207.0,471.0,190.0,0.1089542445656031,51,1,14.0,15,1,1.0,6005.0,0.4093255620316403,0.13738551207327226,0.20249791840133222,0.054787676935886764,0.00016652789342214822,0.0,0.00033305578684429644,0.08259783513738551,0.03447127393838468,0.07843463780183181,1,0,1
5753,1.0,0.0,0.0,2.0,2020.0,1202.0,15.0,1160.0,317.0,140.0,2.0,2.0,805.0,395.0,552.0,321.0,0.2049367567920274,51,1,15.0,15,1,2.0,6595.0,0.3062926459438969,0.1822592873388931,0.17589082638362397,0.04806671721000758,0.02122820318423048,0.00030326004548900684,0.00030326004548900684,0.12206216830932524,0.05989385898407885,0.08369977255496588,1,0,1
12777,1.0,1.0,0.0,1.0,2999.0,517.0,9.0,951.0,469.0,1.0,1.0,0.0,533.0,123.0,229.0,222.0,0.2471314070659176,41,1,15.0,17,0,1.0,5823.0,0.5150266185814872,0.08878584921861583,0.16331787738279238,0.08054267559677142,0.0001717327837884252,0.0001717327837884252,0.0,0.09153357375923064,0.0211231324059763,0.039326807487549374,1,0,1
1615,1.0,1.0,1.0,1.0,2974.0,90.0,15.0,880.0,266.0,46.0,1.0,0.0,284.0,209.0,631.0,92.0,0.2479141880561732,38,1,12.0,17,0,1.0,5381.0,0.5526853744657126,0.016725515703400855,0.16353837576658614,0.04943319085671808,0.008548596915071548,0.00018583906337112061,0.0,0.05277829399739825,0.038840364244564204,0.11726444898717711,1,0,1
7302,1.0,1.0,0.0,2.0,2576.0,101.0,10.0,1120.0,325.0,335.0,1.0,0.0,697.0,464.0,438.0,96.0,0.2635000240803101,44,1,13.0,15,1,4.0,6057.0,0.4252930493643718,0.01667492157833911,0.18491002146277036,0.05365692587089318,0.0553079082053822,0.0001650982334489021,0.0,0.11507346871388476,0.07660558032029058,0.07231302625061913,1,0,1
23838,1.0,0.0,0.0,1.0,2897.0,17.0,17.0,1056.0,434.0,113.0,0.0,0.0,421.0,272.0,469.0,396.0,0.1992901556925795,31,1,10.0,12,0,4.0,5679.0,0.5101250220109174,0.002993484768445149,0.18594823032223984,0.07642190526501144,0.019897869343194225,0.0,0.0,0.07413276985384751,0.04789575629512238,0.08258496214122205,1,0,0
30107,1.0,1.0,1.0,1.0,2558.0,491.0,15.0,1107.0,485.0,86.0,0.0,0.0,637.0,263.0,644.0,352.0,0.2580437282310721,62,0,14.0,12,0,0.0,6271.0,0.40790942433423694,0.07829692234093447,0.17652686971774836,0.07734013713921224,0.013713921224685057,0.0,0.0,0.10157869558284165,0.04193908467549035,0.1026949449848509,1,0,0
4669,1.0,0.0,0.0,1.0,4311.0,312.0,16.0,925.0,214.0,91.0,2.0,0.0,517.0,379.0,300.0,221.0,0.2000479308292714,82,1,13.0,17,0,1.0,7051.0,0.6114026379236988,0.044249042688980285,0.13118706566444477,0.03035030492128776,0.012905970784285917,0.00028364770954474543,0.0,0.07332293291731669,0.05375124095872926,0.042547156431711815,1,0,1
4351,1.0,0.0,1.0,1.0,2996.0,65.0,13.0,1092.0,377.0,74.0,0.0,1.0,275.0,119.0,454.0,142.0,0.1783254270252023,60,1,14.0,17,0,2.0,5453.0,0.5494223363286265,0.0119200440124702,0.20025673940949937,0.06913625527232715,0.013570511644966074,0.0,0.00018338529249954154,0.05043095543737392,0.021822849807445442,0.08325692279479185,1,0,1
15855,1.0,1.0,0.0,1.0,2019.0,344.0,17.0,783.0,320.0,218.0,2.0,1.0,550.0,168.0,389.0,127.0,0.0578932749033608,42,1,11.0,15,1,0.0,4794.0,0.4211514392991239,0.07175636211931581,0.16332916145181478,0.06675010429703797,0.045473508552357114,0.00041718815185648727,0.00020859407592824363,0.114726741760534,0.03504380475594493,0.08114309553608677,1,0,1
46097,1.0,1.0,0.0,1.0,2725.0,444.0,17.0,754.0,313.0,116.0,1.0,0.0,572.0,146.0,718.0,283.0,0.2149573788714042,38,0,18.0,12,1,0.0,5789.0,0.47072033166349975,0.07669718431508032,0.13024702021074452,0.05406806011400933,0.02003800310934531,0.00017274140611504577,0.0,0.09880808429780619,0.025220245292796685,0.12402832959060286,1,0,0
47119,1.0,0.0,0.0,2.0,3331.0,626.0,10.0,914.0,323.0,139.0,0.0,1.0,579.0,149.0,447.0,224.0,0.1060155888178437,55,0,16.0,12,1,0.0,6509.0,0.5117529574435398,0.0961745275772008,0.14042095559993856,0.04962359809494546,0.021355046858196343,0.0,0.00015363343063450608,0.08895375633737901,0.022891381164541404,0.06867414349362422,1,0,0
45520,1.0,0.0,0.0,1.0,2968.0,787.0,6.0,692.0,391.0,92.0,1.0,2.0,272.0,154.0,431.0,234.0,0.2504173371466739,44,0,10.0,12,1,0.0,5790.0,0.5126079447322971,0.13592400690846287,0.11951640759930915,0.06753022452504318,0.015889464594127805,0.00017271157167530224,0.0003454231433506045,0.04697754749568221,0.026597582037996545,0.07443868739205527,1,0,0
4218,1.0,0.0,0.0,1.0,2986.0,370.0,17.0,1199.0,424.0,68.0,1.0,1.0,355.0,238.0,549.0,212.0,0.2499424086058065,55,1,16.0,17,0,4.0,6191.0,0.4823130350508803,0.0597641738006784,0.1936682280730092,0.06848651267969634,0.010983685995800355,0.00016152479405588758,0.00016152479405588758,0.05734130188984009,0.038442900985301245,0.08867711193668228,1,0,1
14094,1.0,0.0,1.0,1.0,3209.0,108.0,17.0,1147.0,273.0,145.0,1.0,1.0,636.0,94.0,423.0,226.0,0.1098930789004643,63,1,15.0,15,1,6.0,6037.0,0.5315554083153884,0.017889680304787145,0.18999503064435977,0.04522113632598973,0.024018552261056817,0.00016564518800728838,0.00016564518800728838,0.10535033957263541,0.015570647672685109,0.07006791452708298,1,0,1
16179,1.0,0.0,0.0,1.0,3391.0,534.0,15.0,800.0,384.0,83.0,0.0,0.0,575.0,344.0,350.0,167.0,0.1178180602534872,74,1,15.0,20,1,1.0,6461.0,0.5248413558272713,0.08264974462157561,0.12381984212970129,0.05943352422225662,0.012846308620956507,0.0,0.0,0.0889955115307228,0.053242532115771554,0.05417118093174431,1,0,1
27983,1.0,1.0,1.0,1.0,2764.0,529.0,9.0,1077.0,386.0,114.0,1.0,1.0,987.0,118.0,597.0,174.0,0.2800736191695798,27,0,4.0,12,0,7.0,6574.0,0.4204441740188622,0.08046851232126559,0.1638271980529358,0.05871615454822026,0.017341040462427744,0.000152114390021296,0.000152114390021296,0.15013690295101917,0.01794949802251293,0.09081229084271372,1,0,0
45444,1.0,0.0,0.0,1.0,3255.0,621.0,10.0,1031.0,366.0,163.0,0.0,2.0,709.0,289.0,523.0,216.0,0.3201680584083557,83,0,19.0,12,0,0.0,6959.0,0.46773961776117257,0.08923695933323754,0.1481534703261963,0.052593763471763186,0.023422905589883605,0.0,0.00028739761459979884,0.10188245437562868,0.04152895530967093,0.07515447621784739,1,0,0
7623,1.0,1.0,1.0,1.0,1913.0,120.0,18.0,674.0,82.0,182.0,0.0,1.0,258.0,169.0,675.0,161.0,0.3053375631298264,65,1,17.0,15,0,7.0,4074.0,0.4695630829651448,0.029455081001472753,0.16543937162493863,0.020127638684339717,0.044673539518900345,0.0,0.0002454590083456063,0.06332842415316642,0.04148257241040746,0.16568483063328424,1,0,1
40101,1.0,0.0,1.0,1.0,2300.0,1139.0,6.0,712.0,143.0,176.0,0.0,1.0,243.0,31.0,522.0,196.0,0.2969186615410354,37,0,14.0,12,1,1.0,5267.0,0.4366812227074236,0.21625213594076323,0.13518131763812416,0.02715018036833112,0.03341560660717676,0.0,0.00018986140117714068,0.046136320486045185,0.005885703436491361,0.09910765141446744,1,0,0
22957,1.0,1.0,0.0,2.0,3222.0,346.0,12.0,1044.0,361.0,38.0,0.0,0.0,588.0,209.0,663.0,253.0,0.463629792350219,67,1,13.0,12,1,1.0,6471.0,0.49791376912378305,0.05346932467933859,0.16133518776077885,0.05578735898624633,0.0058723535774996135,0.0,0.0,0.09086694483078349,0.03229794467624787,0.1024571163653222,1,0,0
23036,1.0,0.0,1.0,1.0,2892.0,190.0,13.0,1192.0,343.0,29.0,0.0,1.0,563.0,316.0,640.0,199.0,0.2346053443631789,67,1,14.0,12,1,4.0,6166.0,0.4690236782354849,0.03081414206941291,0.19331819656179047,0.05562763542004541,0.004703211157963023,0.0,0.0001621796951021732,0.09130716834252352,0.05124878365228673,0.10379500486539085,1,0,0
44933,1.0,0.0,0.0,1.0,2973.0,694.0,6.0,794.0,343.0,33.0,0.0,0.0,414.0,358.0,446.0,193.0,0.1776487982782702,80,0,18.0,12,0,0.0,6055.0,0.49099917423616846,0.11461601981833196,0.13113129644921553,0.056647398843930635,0.0054500412881915775,0.0,0.0,0.06837324525185796,0.05912469033856317,0.07365813377374071,1,0,0
25739,1.0,0.0,1.0,1.0,2856.0,669.0,17.0,1432.0,190.0,81.0,0.0,1.0,413.0,226.0,480.0,233.0,0.2102295927912764,64,0,16.0,12,0,1.0,6348.0,0.4499054820415879,0.1053875236294896,0.22558286074354128,0.029930686830497794,0.01275992438563327,0.0,0.0001575299306868305,0.065059861373661,0.03560176433522369,0.07561436672967864,1,0,0
44391,0.0,0.0,0.0,1.0,2443.0,196.0,15.0,825.0,380.0,70.0,1.0,1.0,354.0,102.0,411.0,82.0,0.1728315328521593,57,0,15.0,12,1,0.0,4783.0,0.5107673008572026,0.0409784653982856,0.17248588751829397,0.07944804515994146,0.014635166213673426,0.0002090738030524775,0.0002090738030524775,0.07401212628057705,0.02132552791135271,0.08592933305456826,0,0,0
39194,1.0,0.0,,1.0,3340.0,43.0,8.0,1461.0,178.0,78.0,2.0,1.0,332.0,192.0,457.0,431.0,0.1136145309013202,45,0,10.0,12,0,0.0,6084.0,0.5489809335963182,0.007067718606180145,0.240138067061144,0.02925706771860618,0.01282051282051282,0.0003287310979618672,0.0001643655489809336,0.05456936226166995,0.03155818540433925,0.07511505588428666,1,0,0
39079,1.0,1.0,1.0,1.0,4786.0,129.0,11.0,823.0,454.0,278.0,0.0,0.0,730.0,182.0,459.0,206.0,0.3134486521245668,65,0,19.0,12,1,1.0,7841.0,0.6103813289121286,0.016451983165412576,0.10496110190026782,0.057900777961994644,0.0354546613952302,0.0,0.0,0.09310036985078433,0.02321132508608596,0.05853845172809591,1,0,0
28363,1.0,0.0,0.0,1.0,2159.0,37.0,15.0,1149.0,369.0,56.0,1.0,0.0,630.0,428.0,533.0,218.0,0.0539402174693633,49,0,23.0,12,1,0.0,5362.0,0.40264826557254757,0.006900410294666169,0.21428571428571427,0.06881760537113017,0.010443864229765013,0.0001864975755315181,0.0,0.1174934725848564,0.07982096232748974,0.09940320775829914,1,0,0
671,1.0,0.0,0.0,1.0,2547.0,55.0,14.0,622.0,327.0,145.0,2.0,1.0,658.0,163.0,413.0,125.0,0.1734631881447121,62,1,14.0,17,1,0.0,4933.0,0.5163186701804175,0.011149401986620717,0.12608960064869248,0.06628826272045409,0.029393877964727345,0.00040543279951348065,0.00020271639975674033,0.13338739103993513,0.03304277316034867,0.08372187309953376,1,0,1
26021,1.0,0.0,1.0,1.0,3471.0,226.0,13.0,1295.0,226.0,61.0,1.0,2.0,297.0,279.0,485.0,67.0,0.2413155914564164,74,0,16.0,12,1,2.0,6343.0,0.5472174050134005,0.035629828157023494,0.2041620684218824,0.035629828157023494,0.009616900520258553,0.00015765410688948448,0.00031530821377896896,0.046823269746176885,0.04398549582216617,0.07646224184139996,1,0,0
5987,1.0,0.0,0.0,1.0,4129.0,158.0,19.0,879.0,158.0,41.0,2.0,0.0,326.0,361.0,488.0,239.0,0.2803616684952081,48,1,16.0,20,0,3.0,6542.0,0.6311525527361663,0.024151635585447875,0.13436258025068787,0.024151635585447875,0.006267196575970651,0.0003057169061449098,0.0,0.0498318557016203,0.05518190155915622,0.074594925099358,1,0,1
45259,,0.0,0.0,1.0,3682.0,98.0,7.0,1037.0,246.0,59.0,0.0,1.0,479.0,301.0,395.0,182.0,0.3748425343679089,42,0,5.0,12,0,0.0,6298.0,0.5846300412829469,0.015560495395363607,0.16465544617338837,0.03906001905366783,0.009368053350269927,0.0,0.00015878056525881233,0.0760558907589711,0.04779295014290251,0.06271832327723087,0,0,0
41183,1.0,1.0,1.0,1.0,4561.0,248.0,8.0,1138.0,311.0,153.0,2.0,0.0,789.0,199.0,502.0,340.0,0.1956459309392119,41,0,13.0,12,0,6.0,7903.0,0.5771226116664557,0.031380488422118186,0.14399595090471973,0.03935214475515627,0.01935973680880678,0.00025306845501708213,0.0,0.09983550550423889,0.02518031127419967,0.06352018220928761,1,0,0
15871,1.0,0.0,1.0,1.0,3361.0,109.0,18.0,1032.0,467.0,175.0,2.0,0.0,608.0,402.0,425.0,368.0,0.2547561661868688,64,1,10.0,15,0,2.0,6581.0,0.510712657650813,0.016562832396292356,0.15681507369700654,0.0709618598997113,0.026591703388542776,0.000303905181583346,0.0,0.09238717520133718,0.06108494149825255,0.06457985108646103,1,0,1
4177,1.0,0.0,0.0,1.0,3480.0,1413.0,17.0,764.0,300.0,4.0,1.0,0.0,250.0,407.0,525.0,230.0,0.2744172504082255,53,1,18.0,17,0,3.0,7144.0,0.48712206047032475,0.19778835386338187,0.10694288913773796,0.041993281075028,0.0005599104143337066,0.00013997760358342665,0.0,0.03499440089585666,0.056970884658454644,0.07348824188129899,1,0,1
13065,1.0,1.0,0.0,1.0,3187.0,464.0,7.0,1585.0,251.0,9.0,2.0,1.0,907.0,267.0,425.0,139.0,0.3322378726246962,29,1,11.0,17,1,0.0,7098.0,0.44899971823048745,0.06537052690898845,0.22330233868695407,0.03536207382361228,0.001267962806424345,0.0002817695125387433,0.00014088475626937165,0.12778247393632008,0.03761622992392223,0.059876021414482956,1,0,1
8080,1.0,0.0,1.0,2.0,3599.0,464.0,14.0,641.0,267.0,122.0,2.0,1.0,883.0,288.0,522.0,285.0,0.1406108753047852,51,1,18.0,17,1,15.0,6789.0,0.5301222565915451,0.06834585358668434,0.09441743997643247,0.03932832523199293,0.017970245986154074,0.0002945941964943291,0.00014729709824716454,0.1300633377522463,0.04242156429518339,0.07688908528501988,1,0,1
35982,1.0,0.0,0.0,1.0,3144.0,1019.0,23.0,1168.0,482.0,77.0,0.0,2.0,709.0,128.0,490.0,6.0,0.1509289259008945,74,0,10.0,12,0,1.0,7219.0,0.43551738467931844,0.14115528466546612,0.16179526250173154,0.06676825045020086,0.010666297271090178,0.0,0.0002770466823659787,0.09821304889873944,0.017730987671422636,0.06787643717966477,1,0,0
12573,1.0,1.0,0.0,1.0,2602.0,76.0,17.0,811.0,299.0,38.0,0.0,1.0,414.0,221.0,599.0,169.0,0.1877329244858302,59,1,20.0,20,1,1.0,5061.0,0.5141276427583481,0.015016795099782652,0.16024501086741752,0.05907923335309227,0.007508397549891326,0.0,0.00019758940920766647,0.08180201541197392,0.04366725943489429,0.11835605611539221,1,0,1
15235,1.0,0.0,1.0,2.0,2696.0,7.0,21.0,1049.0,222.0,106.0,2.0,2.0,592.0,197.0,507.0,406.0,0.0737505940129682,60,1,17.0,20,0,6.0,5380.0,0.5011152416356878,0.0013011152416356876,0.19498141263940522,0.041263940520446095,0.01970260223048327,0.0003717472118959108,0.0003717472118959108,0.1100371747211896,0.03661710037174721,0.09423791821561338,1,0,1
7269,1.0,0.0,0.0,1.0,2302.0,371.0,7.0,,421.0,3.0,1.0,1.0,899.0,210.0,464.0,276.0,0.1145547301767912,55,1,14.0,15,1,1.0,4672.0,0.492722602739726,0.07940924657534247,,0.09011130136986302,0.0006421232876712328,0.00021404109589041095,0.00021404109589041095,0.19242294520547945,0.0449486301369863,0.09931506849315068,1,0,1
27263,1.0,1.0,1.0,1.0,3190.0,950.0,17.0,975.0,160.0,191.0,1.0,1.0,667.0,14.0,643.0,180.0,0.0221250363057484,80,0,15.0,12,1,5.0,6792.0,0.46967020023557127,0.13987043580683156,0.1435512367491166,0.023557126030624265,0.028121319199057714,0.00014723203769140164,0.00014723203769140164,0.0982037691401649,0.002061248527679623,0.09467020023557127,1,0,0
887,1.0,0.0,0.0,2.0,4517.0,200.0,17.0,1037.0,321.0,234.0,0.0,2.0,298.0,97.0,399.0,96.0,0.187662426825359,56,1,16.0,17,0,0.0,7105.0,0.6357494722026742,0.028149190710767064,0.14595355383532724,0.04517945109078114,0.03293455313159747,0.0,0.00028149190710767064,0.04194229415904293,0.013652357494722026,0.0561576354679803,1,0,1
27533,1.0,0.0,1.0,1.0,3463.0,77.0,23.0,985.0,204.0,102.0,2.0,0.0,169.0,52.0,528.0,273.0,0.324060062860828,27,0,4.0,12,0,2.0,5582.0,0.6203869580795414,0.013794338946614117,0.17646005016123253,0.03654604084557506,0.01827302042278753,0.00035829451809387314,0.0,0.03027588677893228,0.009315657470440702,0.09458975277678251,1,0,0
12934,1.0,0.0,0.0,2.0,3362.0,205.0,11.0,1277.0,151.0,305.0,1.0,1.0,724.0,236.0,568.0,127.0,0.2056517241936826,57,1,15.0,15,1,9.0,6830.0,0.49224011713030746,0.030014641288433383,0.1869692532942899,0.022108345534407027,0.04465592972181552,0.00014641288433382137,0.00014641288433382137,0.10600292825768667,0.034553440702781844,0.08316251830161055,1,0,1
22522,1.0,0.0,,1.0,1959.0,348.0,14.0,1281.0,346.0,292.0,1.0,1.0,417.0,21.0,575.0,249.0,0.1890275606892141,34,1,12.0,12,1,8.0,5241.0,0.37378362907842017,0.06639954207212365,0.24441900400686892,0.06601793550849075,0.055714558290402595,0.00019080328181644724,0.00019080328181644724,0.0795649685174585,0.004006868918145392,0.10971188704445717,1,0,0
