customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion
18125,1.0,1.0,1.0,2.0,2908.0,1014.0,17.0,611.0,401.0,160.0,521.0,525.0,544.0,917.0,1159.0,496.0,0.2150647926891911,62,1,15.0,12,1,2.0,8760.0,0.3319634703196347,0.11575342465753424,0.06974885844748858,0.04577625570776256,0.0182648401826484,0.05947488584474886,0.059931506849315065,0.062100456621004566,0.10468036529680365,0.13230593607305935
14841,1.0,0.0,1.0,2.0,6775.0,206.0,15.0,616.0,434.0,448.0,973.0,1568.0,1047.0,480.0,1210.0,293.0,0.0785746195081234,52,1,18.0,12,1,2.0,13757.0,0.4924765573889656,0.014974194955295487,0.0447772043323399,0.03154757577960311,0.032565239514429016,0.07072762957040052,0.11397833830050157,0.07610670931162318,0.034891328051173946,0.08795522279566766
43511,0.0,1.0,1.0,1.0,5485.0,1776.0,15.0,425.0,463.0,458.0,1020.0,647.0,868.0,745.0,866.0,547.0,0.133027246156216,29,0,6.0,12,0,1.0,12753.0,0.43009487963616405,0.13926135027052458,0.033325492041088374,0.036305183094173916,0.03591311848192582,0.07998118089861209,0.05073316082490394,0.0680624166862699,0.05841762722496668,0.06790559084137066
32771,1.0,3.0,1.0,1.0,4932.0,2406.0,9.0,362.0,624.0,406.0,681.0,1548.0,504.0,1285.0,336.0,210.0,0.0927003929682762,76,0,14.0,12,1,9.0,13084.0,0.3769489452766738,0.18388871904616325,0.027667380006114337,0.04769183735860593,0.031030265973708344,0.052048303271170895,0.1183124426780801,0.038520330174258634,0.09821155609905227,0.025680220116172426
41634,6.0,2.0,1.0,1.0,4900.0,549.0,21.0,468.0,614.0,283.0,1084.0,573.0,1204.0,31.0,1064.0,136.0,0.2025523560037327,76,0,16.0,12,1,2.0,10770.0,0.45496750232126276,0.05097493036211699,0.043454038997214485,0.05701021355617456,0.02627669452181987,0.10064995357474465,0.0532033426183844,0.11179201485608171,0.0028783658310120707,0.09879294336118849
8186,,3.0,2.0,1.0,3579.0,1068.0,16.0,616.0,642.0,260.0,1755.0,995.0,1263.0,1079.0,901.0,830.0,-0.0059660788854725,36,1,14.0,17,0,3.0,12158.0,0.2943740746833361,0.08784339529527883,0.05066622799802599,0.0528047376213193,0.021385096232933047,0.1443493995722981,0.08183911827603224,0.10388221746997861,0.08874814936667215,0.07410758348412567
3012,5.0,3.0,0.0,1.0,4827.0,129.0,22.0,397.0,367.0,323.0,1277.0,770.0,593.0,1199.0,1302.0,742.0,0.0623864794840505,25,1,3.0,15,0,3.0,11184.0,0.43159871244635195,0.011534334763948498,0.035497138769670956,0.03281473533619456,0.028880543633762516,0.11418097281831187,0.0688483547925608,0.05302217453505007,0.10720672389127325,0.11641630901287553
36988,2.0,1.0,1.0,1.0,4341.0,1204.0,19.0,719.0,638.0,163.0,861.0,1642.0,1359.0,870.0,1289.0,687.0,0.2866430104210745,77,0,8.0,12,1,1.0,13086.0,0.3317285648784961,0.09200672474400122,0.05494421519180804,0.048754394008864436,0.012456059911355647,0.06579550664832645,0.12547760965917776,0.10385144429160935,0.06648326455754242,0.09850221610881858
6054,4.0,3.0,2.0,1.0,8908.0,2062.0,17.0,435.0,453.0,426.0,1000.0,1100.0,1306.0,894.0,1086.0,767.0,0.3679489450210309,79,1,15.0,20,1,0.0,17670.0,0.5041312959818902,0.11669496321448783,0.02461799660441426,0.02563667232597623,0.024108658743633278,0.056593095642331635,0.0622524052065648,0.07391058290888512,0.050594227504244485,0.061460101867572156
30382,2.0,2.0,1.0,2.0,5764.0,948.0,24.0,,601.0,299.0,1135.0,1679.0,849.0,1012.0,799.0,945.0,0.2613432211311269,58,0,15.0,12,1,1.0,13086.0,0.4404707320800856,0.0724438331040807,,0.04592694482653217,0.022848846095063425,0.0867339141066789,0.12830505884151,0.06487849610270519,0.07733455601406083,0.061057618829283206
10857,5.0,1.0,0.0,,5865.0,1525.0,18.0,533.0,435.0,363.0,882.0,796.0,1111.0,1207.0,627.0,683.0,0.132331553600273,82,1,8.0,12,0,4.0,13344.0,0.43952338129496404,0.11428357314148681,0.03994304556354916,0.03259892086330935,0.027203237410071943,0.06609712230215828,0.05965227817745803,0.0832583932853717,0.09045263788968826,0.046987410071942445
2780,4.0,2.0,1.0,1.0,7337.0,398.0,20.0,445.0,405.0,333.0,593.0,1534.0,1387.0,910.0,564.0,398.0,0.0561770255905108,24,1,2.0,20,0,0.0,13906.0,0.5276139795771609,0.02862073924924493,0.032000575291241194,0.029124119085286927,0.02394649791456925,0.04264346325327197,0.11031209549834604,0.09974111894146412,0.06543937868545951,0.04055803250395513
11534,4.0,3.0,1.0,1.0,5193.0,1475.0,16.0,603.0,619.0,178.0,1241.0,1087.0,767.0,498.0,730.0,1327.0,0.0958849753534261,82,1,20.0,12,0,7.0,12391.0,0.4190945040755387,0.11903801145993059,0.04866435315955129,0.049955612944879345,0.014365265111774675,0.1001533370995077,0.08772496166572512,0.06189976595916391,0.04019046081833589,0.05891372770559277
48271,0.0,3.0,2.0,1.0,5083.0,3058.0,20.0,697.0,473.0,38.0,903.0,1751.0,959.0,1299.0,895.0,177.0,0.1011481580326155,45,0,18.0,12,0,0.0,15156.0,0.3353787278965426,0.20176827659012933,0.045988387437318555,0.03120876220638691,0.002507257851675904,0.05958036421219319,0.11553180258643442,0.0632752705199261,0.08570863024544735,0.059052520453945635
1117,1.0,3.0,1.0,1.0,5746.0,483.0,17.0,420.0,464.0,191.0,1639.0,,911.0,1151.0,982.0,482.0,0.2658814777842119,81,1,15.0,15,1,4.0,11987.0,0.47935263201801953,0.04029365145574372,0.035037957787603234,0.038708600984399766,0.015933928422457663,0.13673145908067072,,0.07599899891549178,0.09602068907983649,0.08192208225577709
28627,3.0,1.0,1.0,1.0,4826.0,1026.0,20.0,580.0,443.0,297.0,1405.0,1232.0,788.0,1676.0,747.0,324.0,-0.1289515256001482,45,1,10.0,12,0,3.0,13020.0,0.3706605222734255,0.07880184331797235,0.0445468509984639,0.03402457757296467,0.0228110599078341,0.10791090629800307,0.09462365591397849,0.060522273425499235,0.12872503840245775,0.057373271889400924
17642,5.0,1.0,1.0,1.0,4895.0,2271.0,18.0,469.0,548.0,317.0,1170.0,704.0,1341.0,686.0,1031.0,154.0,0.2704369074429512,83,1,20.0,12,1,2.0,13432.0,0.3644282310899345,0.1690738534842168,0.03491661703394878,0.040798094103633116,0.023600357355568792,0.08710541989279333,0.052412150089338895,0.09983621203097082,0.05107206670637284,0.07675699821322216
34391,8.0,1.0,1.0,1.0,3054.0,2414.0,21.0,429.0,364.0,332.0,1309.0,1077.0,271.0,681.0,536.0,755.0,0.3414982015845954,79,0,13.0,12,0,1.0,10467.0,0.29177414732014906,0.23062959778351008,0.0409859558612783,0.03477596254896341,0.03171873507213146,0.12505971147415687,0.10289481226712525,0.02589089519442056,0.0650616222413299,0.05120856023693513
29573,2.0,4.0,1.0,1.0,3236.0,2452.0,19.0,390.0,474.0,116.0,884.0,1216.0,910.0,803.0,995.0,58.0,0.2080969994487184,68,1,19.0,12,1,3.0,11476.0,0.28197978389682815,0.21366329731613803,0.033983966538863715,0.04130359010108051,0.010108051585918439,0.07703032415475776,0.10596026490066225,0.07929592192401534,0.06997211571976299,0.08670268386197282
44552,5.0,1.0,1.0,1.0,4282.0,1973.0,19.0,520.0,518.0,385.0,597.0,883.0,1558.0,712.0,1585.0,444.0,-0.018089367763503,30,0,8.0,12,0,0.0,13013.0,0.32905555982479057,0.1516176131560747,0.03996003996003996,0.03980634749865519,0.029585798816568046,0.04587719972335357,0.06785522170137555,0.11972642741873511,0.05471451625297779,0.1218012756474295
17042,0.0,3.0,1.0,1.0,4845.0,2482.0,14.0,577.0,460.0,154.0,932.0,1519.0,1142.0,830.0,1498.0,559.0,0.0220403945437253,62,1,16.0,12,1,3.0,14439.0,0.3355495532931643,0.17189556063439296,0.03996121615070296,0.031858161922570814,0.01066555855668675,0.06454740633007826,0.10520119121822841,0.07909134981646929,0.05748320520811691,0.1037467968695893
13803,4.0,2.0,1.0,2.0,6290.0,2177.0,19.0,463.0,590.0,510.0,1429.0,1014.0,25.0,1206.0,1121.0,124.0,0.1008158023220017,48,1,6.0,12,0,0.0,14825.0,0.424283305227656,0.14684654300168634,0.031231028667790893,0.039797639123102864,0.034401349072512646,0.09639123102866778,0.06839797639123103,0.0016863406408094434,0.08134907251264756,0.07561551433389545
20894,4.0,,1.0,2.0,5319.0,2287.0,23.0,393.0,307.0,174.0,792.0,404.0,977.0,406.0,919.0,590.0,0.0319499626955878,25,1,2.0,12,1,14.0,11978.0,0.44406411754883957,0.19093337785940892,0.03281015194523293,0.02563032225747203,0.01452663215895809,0.06612122224077475,0.03372850225413258,0.08156620470863249,0.03389547503756887,0.07672399398897979
1350,1.0,2.0,1.0,2.0,4296.0,2238.0,18.0,542.0,381.0,367.0,1230.0,1469.0,1191.0,1653.0,1068.0,225.0,0.1424629850663946,46,1,16.0,15,1,6.0,14435.0,0.2976099757533772,0.1550398337374437,0.03754762729476966,0.026394180810529962,0.025424315898856947,0.08520956009698649,0.10176653966054729,0.08250779355732595,0.1145133356425355,0.07398683754762729
48406,2.0,3.0,2.0,2.0,4947.0,3050.0,14.0,563.0,585.0,233.0,1393.0,617.0,1076.0,1061.0,938.0,63.0,0.0978730518561684,25,0,3.0,12,0,0.0,14463.0,0.34204521883426675,0.21088294268132476,0.03892691696051995,0.04044803982576229,0.01611007398188481,0.09631473414920833,0.0426605821752057,0.07439673650003457,0.07335960727373297,0.06485514761805988
6228,1.0,2.0,1.0,2.0,4121.0,2447.0,21.0,378.0,588.0,191.0,936.0,1261.0,403.0,683.0,648.0,339.0,0.2314191034077902,40,1,11.0,20,0,2.0,11656.0,0.35355181880576525,0.20993479752916952,0.032429649965682913,0.050446122168840084,0.016386410432395332,0.08030199039121483,0.10818462594371997,0.034574468085106384,0.05859643102264928,0.055593685655456415
1528,4.0,2.0,1.0,1.0,4485.0,2024.0,23.0,387.0,465.0,228.0,1057.0,1034.0,757.0,841.0,1367.0,610.0,0.3959236612276957,41,1,18.0,17,0,3.0,12645.0,0.35468564650059314,0.1600632661130882,0.030604982206405694,0.036773428232502965,0.018030842230130486,0.08359035191775405,0.08177145116646896,0.059865559509687624,0.06650850138394622,0.1081059707394227
21819,1.0,3.0,2.0,,4051.0,2257.0,19.0,593.0,422.0,191.0,1229.0,1176.0,1545.0,769.0,1425.0,66.0,0.2334960945768431,51,1,15.0,12,1,1.0,13658.0,0.2966027236784302,0.1652511348660126,0.04341777712695856,0.03089764240738029,0.013984477961634207,0.08998389222433738,0.08610338263288915,0.11312051544882121,0.05630399765705081,0.10433445599648558
47644,3.0,3.0,1.0,1.0,5894.0,2589.0,,427.0,456.0,278.0,1152.0,1090.0,1511.0,1151.0,366.0,603.0,0.378744071137145,66,0,13.0,12,0,0.0,14914.0,0.39519914174601045,0.17359527960305754,0.028630816682311922,0.03057529837736355,0.018640203835322517,0.07724285905860266,0.07308569129676813,0.10131420142148317,0.07717580796566983,0.02454070001341022
40807,5.0,1.0,2.0,2.0,4766.0,2853.0,16.0,408.0,373.0,401.0,1298.0,776.0,1594.0,1220.0,525.0,274.0,0.2937471363104489,30,0,7.0,12,1,3.0,14214.0,0.3353032221753201,0.2007176023638666,0.028704094554664415,0.02624173350218095,0.02821162234416772,0.09131841846067258,0.05459406219220487,0.1121429576473899,0.08583087097228086,0.036935415787252006
15298,2.0,1.0,1.0,1.0,5116.0,160.0,22.0,469.0,618.0,213.0,782.0,1185.0,1463.0,1325.0,688.0,117.0,0.0673815360384254,39,1,21.0,12,1,2.0,12019.0,0.42565937265995507,0.01331225559530743,0.039021549213744906,0.051418587236874945,0.017721940261253018,0.06506364922206506,0.09859389300274565,0.12172393709959231,0.11024211664863966,0.05724269905982195
34796,5.0,1.0,0.0,1.0,5354.0,1269.0,18.0,542.0,508.0,275.0,821.0,1527.0,429.0,972.0,524.0,327.0,0.1567771596263309,41,0,24.0,12,1,2.0,12221.0,0.43809835529007446,0.10383765649292202,0.04434988953440799,0.04156779314295066,0.022502250225022502,0.067179445217249,0.12494885852221586,0.0351035103510351,0.07953522624989771,0.04287701497422469
11679,6.0,1.0,1.0,1.0,4611.0,932.0,15.0,548.0,558.0,343.0,1254.0,1374.0,1590.0,1024.0,1105.0,424.0,0.2796290970791494,77,1,13.0,12,1,3.0,13339.0,0.3456780868131044,0.06987030512032386,0.041082539920533775,0.041832221305944974,0.025714071519604167,0.09401004573056451,0.10300622235549892,0.11919934028038084,0.07676737386610691,0.08283979308793762
40712,5.0,2.0,1.0,2.0,4503.0,2597.0,23.0,447.0,505.0,241.0,442.0,1325.0,1074.0,1072.0,910.0,693.0,0.1981986240622289,58,0,14.0,12,1,0.0,13116.0,0.34332113449222323,0.19800243976822202,0.03408051235132662,0.038502592253735896,0.018374504422079902,0.03369929856663617,0.10102165294297041,0.0818847209515096,0.08173223543763343,0.0693809088136627
47342,1.0,3.0,1.0,1.0,3242.0,2636.0,20.0,689.0,639.0,245.0,1578.0,551.0,445.0,922.0,704.0,351.0,0.1182397601818902,44,0,16.0,12,1,0.0,11651.0,0.2782593768775212,0.22624667410522703,0.059136554802162906,0.05484507767573599,0.02102823791949189,0.13543901811003348,0.04729207793322462,0.038194146425199554,0.07913483821131233,0.06042399794009098
35747,5.0,2.0,2.0,1.0,4143.0,1811.0,9.0,548.0,563.0,341.0,1008.0,1512.0,795.0,1282.0,954.0,649.0,0.2888651559186698,24,0,2.0,12,1,7.0,12957.0,0.3197499421162306,0.1397700084896195,0.04229374083506985,0.0434514162228911,0.02631782048313653,0.07779578606158834,0.1166936790923825,0.061356795554526514,0.09894265647912326,0.07362815466543181
24648,1.0,2.0,0.0,1.0,5407.0,2392.0,21.0,318.0,474.0,322.0,1180.0,1486.0,514.0,902.0,567.0,556.0,0.1684829759368352,23,1,1.0,12,0,0.0,13562.0,0.39868750921692964,0.17637516590473382,0.02344786904586344,0.034950597257041735,0.023742810794868015,0.08700781595634863,0.10957085975519835,0.03790001474708745,0.0665093644005309,0.04180799292139802
36914,1.0,4.0,1.0,1.0,4245.0,2817.0,20.0,606.0,571.0,202.0,1452.0,543.0,1185.0,966.0,607.0,383.0,0.4410423439406484,59,0,12.0,12,0,4.0,13194.0,0.32173715325147795,0.21350613915416097,0.045929968167348796,0.043277247233591026,0.015309989389116265,0.110050022737608,0.04115507048658481,0.08981355161437017,0.07321509777171442,0.046005760194027585
23102,1.0,2.0,2.0,1.0,4300.0,2024.0,23.0,390.0,494.0,299.0,971.0,979.0,1529.0,1330.0,408.0,443.0,0.2846146148377463,52,1,14.0,12,0,2.0,12724.0,0.337944042753851,0.15906947500785917,0.030650738761395787,0.038824269097768,0.023498899717070105,0.07631248035209054,0.0769412134548884,0.12016661427224143,0.10452687834014461,0.03206538824269098
29713,6.0,2.0,1.0,1.0,3263.0,3062.0,9.0,509.0,420.0,155.0,913.0,1103.0,1155.0,1286.0,1141.0,484.0,0.1883850710603944,46,1,15.0,12,1,6.0,13007.0,0.25086491888982854,0.2354117013915584,0.03913277465979857,0.03229030522026601,0.011916660259860075,0.07019297301453063,0.08480049204274621,0.08879833935573153,0.0988698393172907,0.08772199584838933
35548,1.0,3.0,2.0,1.0,4539.0,1141.0,13.0,589.0,546.0,326.0,1505.0,1070.0,757.0,934.0,923.0,334.0,0.16173175858593,44,0,14.0,12,0,3.0,12330.0,0.3681265206812652,0.09253852392538524,0.047769667477696676,0.044282238442822384,0.02643957826439578,0.12206001622060016,0.0867802108678021,0.06139497161394972,0.07575020275750202,0.0748580697485807
39993,3.0,2.0,1.0,1.0,5185.0,2113.0,14.0,393.0,402.0,194.0,1010.0,1470.0,913.0,919.0,755.0,139.0,0.1621752333608122,41,0,15.0,12,0,0.0,13354.0,0.3882731765763067,0.1582297438969597,0.029429384454096152,0.030103339823273925,0.014527482402276472,0.07563276920772802,0.11007937696570316,0.06836902800658978,0.06881833158604164,0.056537367081024414
48982,4.0,1.0,1.0,1.0,5856.0,1516.0,17.0,674.0,517.0,268.0,1457.0,,626.0,668.0,804.0,475.0,0.2587571851068069,35,0,13.0,12,1,0.0,12386.0,0.4727918617794284,0.12239625383497497,0.054416276441143226,0.041740674955595025,0.02163733247214597,0.11763281123849507,,0.05054093331180365,0.05393185854997578,0.06491199741643791
23398,3.0,3.0,1.0,1.0,5326.0,2468.0,21.0,492.0,486.0,137.0,866.0,1314.0,329.0,974.0,1246.0,732.0,0.2556664184540062,53,1,14.0,12,1,4.0,13638.0,0.3905264701569145,0.18096495087256195,0.03607567091948966,0.03563572371315442,0.010045461211321308,0.06349904678105293,0.0963484381874175,0.02412377181404898,0.07141809649508725,0.09136236984895146
46236,2.0,3.0,1.0,1.0,4819.0,3212.0,24.0,426.0,388.0,212.0,1571.0,111.0,851.0,1244.0,962.0,880.0,0.3384046279768922,33,0,15.0,12,0,0.0,13796.0,0.3493041461293128,0.23282110756741084,0.030878515511742533,0.028124093940272543,0.015366772977674688,0.11387358654682517,0.008045810379820238,0.06168454624528849,0.09017106407654392,0.06973035662510872
36410,1.0,2.0,1.0,1.0,5217.0,2698.0,13.0,562.0,424.0,432.0,1439.0,482.0,1516.0,629.0,1138.0,63.0,0.1538417285541817,44,0,14.0,12,0,3.0,14537.0,0.3588773474582101,0.18559537731306322,0.038659971108206646,0.029166953291600742,0.02971727316502717,0.09898878723257894,0.03315677237394236,0.10428561601430832,0.04326890004815299,0.07828300199490953
33405,1.0,3.0,2.0,1.0,6646.0,1333.0,13.0,427.0,632.0,239.0,1628.0,1568.0,1123.0,611.0,527.0,944.0,0.0486493945486087,57,0,17.0,12,1,3.0,14734.0,0.45106556264422426,0.09047101941088638,0.028980589113614768,0.04289398669743451,0.016220985475770326,0.11049273788516356,0.10642052395819193,0.07621827066648568,0.041468711822994435,0.03576761232523415
21927,2.0,0.0,1.0,1.0,3896.0,2028.0,23.0,476.0,426.0,239.0,1724.0,1298.0,869.0,697.0,1104.0,174.0,0.3245991090088759,32,1,10.0,12,0,4.0,12757.0,0.3054009563376969,0.15897154503409894,0.03731284784824018,0.03339343105745865,0.018734812259935722,0.13514149094614722,0.10174805988868857,0.06811946382378302,0.054636670063494555,0.08654072274045622
43014,3.0,2.0,1.0,1.0,5312.0,902.0,13.0,464.0,538.0,173.0,992.0,758.0,981.0,1074.0,1016.0,77.0,0.0894872427335098,57,0,17.0,12,1,1.0,12210.0,0.43505323505323507,0.07387387387387387,0.038001638001638,0.044062244062244064,0.014168714168714168,0.08124488124488125,0.06208026208026208,0.08034398034398034,0.08796068796068796,0.08321048321048322
7027,5.0,2.0,1.0,2.0,6163.0,3242.0,21.0,508.0,334.0,320.0,1746.0,1760.0,800.0,1088.0,1469.0,52.0,0.2229402397144168,70,1,8.0,17,0,1.0,17430.0,0.3535857716580608,0.18600114744693058,0.029145152036718303,0.019162363740676994,0.01835915088927137,0.10017211703958692,0.10097532989099255,0.04589787722317843,0.06242111302352266,0.08427997705106138
20342,5.0,2.0,1.0,1.0,8252.0,1592.0,18.0,707.0,414.0,285.0,1267.0,1609.0,1175.0,1207.0,1019.0,447.0,0.0890121161607887,72,1,16.0,12,1,2.0,17527.0,0.47081645461288296,0.09083128886860273,0.04033776459177269,0.023620699492212016,0.01626062646203001,0.07228846921891938,0.0918012209733554,0.0670394248873167,0.06886517943743937,0.058138871455468706
2541,5.0,2.0,1.0,1.0,4182.0,3496.0,16.0,631.0,216.0,434.0,1407.0,1035.0,957.0,1222.0,1324.0,505.0,0.242139590480776,45,1,13.0,15,0,1.0,14904.0,0.2805958132045089,0.2345679012345679,0.04233762748255502,0.014492753623188406,0.029119699409554483,0.09440418679549115,0.06944444444444445,0.06421095008051529,0.08199141170155663,0.08883521202361783
16946,2.0,0.0,1.0,1.0,4200.0,2101.0,13.0,443.0,496.0,312.0,1465.0,560.0,736.0,764.0,902.0,225.0,0.1777681963966903,42,1,14.0,12,0,3.0,11979.0,0.3506135737540696,0.1753902662993572,0.03698138408882211,0.041405793471909175,0.026045579764588028,0.12229735370231239,0.04674847650054262,0.06144085482928458,0.06377827865431171,0.07529843893480258
24769,4.0,1.0,1.0,2.0,4868.0,4807.0,15.0,540.0,423.0,336.0,616.0,700.0,1426.0,946.0,1061.0,207.0,0.2013613299757126,38,1,19.0,12,0,0.0,15723.0,0.30961012529415505,0.3057304585638873,0.03434459072696051,0.026903262736119062,0.02136996756344209,0.0391782738663105,0.044520765757171024,0.09069515995675126,0.0601666348661197,0.06748076066908351
45863,3.0,1.0,1.0,1.0,5723.0,3848.0,20.0,546.0,514.0,261.0,885.0,403.0,638.0,1349.0,1079.0,293.0,0.177386158515786,47,0,15.0,12,1,0.0,15246.0,0.37537714810442085,0.25239407057588875,0.03581267217630854,0.03371376098648826,0.017119244391971666,0.05804801259346714,0.02643316279679916,0.04184704184704185,0.08848222484586121,0.07077266168175259
43608,3.0,0.0,0.0,1.0,4713.0,2861.0,19.0,598.0,461.0,375.0,1105.0,776.0,137.0,1183.0,953.0,631.0,0.2215054592931193,38,0,9.0,12,1,1.0,13162.0,0.3580762802005774,0.21736818112748824,0.045433824646710225,0.035025072177480625,0.028491110773438688,0.08395380641239933,0.05895760522716912,0.0104087524692296,0.08987995745327458,0.07240540951223218
12023,2.0,4.0,1.0,1.0,4298.0,2202.0,17.0,497.0,478.0,262.0,923.0,871.0,1219.0,955.0,1348.0,322.0,0.1598123184037481,65,1,21.0,12,0,1.0,13053.0,0.3292729640695626,0.16869685129855205,0.038075538190454304,0.036619934114762887,0.020072014096376312,0.07071171378227227,0.06672795525932736,0.09338849306672796,0.07316325748869991,0.10327127863326438
26860,2.0,2.0,1.0,2.0,5232.0,948.0,15.0,446.0,566.0,278.0,1305.0,1840.0,1497.0,711.0,647.0,1048.0,0.1186568125279421,32,1,15.0,12,0,2.0,13470.0,0.38841870824053454,0.07037861915367483,0.033110616184112845,0.042019302152932446,0.020638455827765405,0.09688195991091314,0.13659985152190052,0.1111358574610245,0.05278396436525613,0.04803266518188567
45227,4.0,2.0,1.0,2.0,5248.0,2827.0,22.0,510.0,273.0,495.0,655.0,,1139.0,890.0,1573.0,524.0,0.1920571355835895,45,0,14.0,12,0,0.0,13610.0,0.3855988243938281,0.2077149155033064,0.03747244673034533,0.02005878030859662,0.03637031594415871,0.04812637766348273,,0.08368846436443791,0.0653930933137399,0.11557678177810433
32102,3.0,2.0,0.0,1.0,4445.0,2940.0,18.0,640.0,544.0,208.0,923.0,917.0,1037.0,1223.0,1373.0,901.0,0.3164859457359336,28,0,10.0,12,1,0.0,14250.0,0.3119298245614035,0.2063157894736842,0.04491228070175438,0.03817543859649123,0.014596491228070175,0.0647719298245614,0.06435087719298245,0.0727719298245614,0.08582456140350878,0.09635087719298245
