customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary,frequency,monetary,spend_groceries_proportion,spend_electronics_proportion,spend_vegetables_proportion,spend_nonalcohol_drinks_proportion,spend_alcohol_drinks_proportion,spend_meat_proportion,spend_fish_proportion,spend_hygiene_proportion,spend_videogames_proportion,spend_petfood_proportion
15452,0.0,0.0,0.0,1.0,5369.0,2940.0,12.0,234.0,336.0,434.0,474.0,1234.0,1002.0,1575.0,912.0,1493.0,0.2473689888069893,30,1,7.0,15,1,3.0,14510.0,0.3700206753962784,0.20261888352860097,0.01612680909717436,0.02315644383184011,0.02991040661612681,0.032667126119917296,0.0850447966919366,0.06905582356995175,0.10854583046175052,0.06285320468642315
36923,0.0,0.0,0.0,2.0,3805.0,3097.0,18.0,293.0,295.0,465.0,955.0,728.0,635.0,1191.0,429.0,409.0,0.2238652555853565,32,0,5.0,12,1,2.0,11893.0,0.31993609686370134,0.260405280417052,0.02463634070461616,0.02480450685277054,0.03909862944589254,0.08029933574371478,0.06121247792819305,0.05339275203901454,0.10014294122593122,0.03607163877911376
28762,0.0,0.0,0.0,1.0,6783.0,4602.0,17.0,211.0,145.0,560.0,494.0,842.0,703.0,791.0,406.0,1246.0,0.1285402786587963,27,0,9.0,12,1,0.0,15537.0,0.4365707665572504,0.2961961768681213,0.01358048529317114,0.00933256098345884,0.03604299414301345,0.03179506983330115,0.054193216193602366,0.0452468301473901,0.0509107292270065,0.026131170753684752
47535,0.0,0.0,0.0,1.0,1779.0,4286.0,8.0,186.0,214.0,470.0,535.0,1083.0,251.0,558.0,383.0,222.0,0.1269691127108644,31,0,9.0,12,1,0.0,9745.0,0.18255515649050796,0.43981528989225244,0.019086711133914826,0.021959979476654696,0.04822986146741919,0.05489994869163674,0.11113391482811698,0.025756798358132375,0.05726013340174448,0.03930220625962032
30326,0.0,0.0,0.0,1.0,4438.0,4745.0,,259.0,209.0,468.0,703.0,883.0,633.0,828.0,1147.0,632.0,0.2070711609916621,33,0,9.0,12,0,4.0,14313.0,0.31006777055823376,0.3315168029064487,0.018095437713966326,0.014602109969957382,0.0326975476839237,0.04911618808076574,0.06169216795919793,0.04422552923915322,0.057849507440788095,0.08013693844756516
1933,1.0,0.0,0.0,2.0,5429.0,4274.0,9.0,296.0,227.0,516.0,704.0,1438.0,641.0,1314.0,82.0,650.0,0.2292904994654661,33,1,8.0,17,0,7.0,14921.0,0.363849607935125,0.28644192748475306,0.019837812479056364,0.015213457543060117,0.0345821325648415,0.04718182427451243,0.09637423765163193,0.042959587159037596,0.0880638026941894,0.005495610213792641
27107,0.0,0.0,0.0,1.0,3368.0,2547.0,18.0,,127.0,540.0,612.0,1107.0,586.0,993.0,672.0,181.0,0.1227725897111535,29,0,9.0,12,0,1.0,10552.0,0.3191811978771797,0.24137604245640637,,0.012035633055344958,0.0511751326762699,0.057998483699772556,0.1049090219863533,0.05553449583017438,0.09410538286580743,0.06368460955269144
9609,0.0,0.0,0.0,1.0,6400.0,4606.0,12.0,322.0,345.0,358.0,985.0,1137.0,927.0,1711.0,825.0,162.0,0.2237918595271965,26,1,9.0,15,0,1.0,17616.0,0.36330608537693004,0.26146684831970934,0.018278837420526793,0.019584468664850137,0.020322434150772027,0.05591507720254314,0.06454359673024523,0.052622615803814714,0.09712761126248864,0.04683242506811989
17570,0.0,0.0,0.0,1.0,4047.0,4053.0,13.0,81.0,238.0,471.0,505.0,1297.0,1075.0,897.0,484.0,577.0,0.0511118688218665,30,1,12.0,15,1,1.0,13148.0,0.3078034682080925,0.3082598113781564,0.006160632795862489,0.018101612412534225,0.03582293885001521,0.03840888348037724,0.09864618192881046,0.08176148463644661,0.06822330392455127,0.036811682385153636
8323,0.0,0.0,0.0,2.0,4736.0,6911.0,16.0,352.0,259.0,517.0,704.0,1243.0,417.0,1168.0,522.0,76.0,0.3035467064027766,33,1,10.0,15,1,0.0,16829.0,0.2814189791431458,0.41066016994473825,0.020916275476855428,0.015390100421890783,0.03072077960663141,0.041832550953710856,0.07386059777764573,0.024778655891615663,0.06940400499138392,0.031017885792382197
43863,0.0,0.0,0.0,1.0,2446.0,5340.0,11.0,144.0,215.0,465.0,940.0,466.0,1287.0,784.0,663.0,688.0,0.2123501064291141,27,0,8.0,12,0,0.0,12750.0,0.19184313725490196,0.4188235294117647,0.011294117647058824,0.016862745098039214,0.036470588235294116,0.07372549019607844,0.03654901960784314,0.10094117647058823,0.06149019607843137,0.052
19801,0.0,0.0,0.0,1.0,5056.0,4250.0,9.0,95.0,381.0,525.0,663.0,1175.0,802.0,852.0,331.0,491.0,0.4080988177946782,33,1,10.0,17,0,1.0,14130.0,0.3578202406227884,0.3007784854918613,0.006723283793347488,0.026963906581740978,0.037154989384288746,0.046921443736730364,0.08315640481245577,0.056758669497523,0.06029723991507431,0.023425336164189667
37484,1.0,0.0,0.0,3.0,5822.0,3562.0,15.0,377.0,275.0,546.0,501.0,811.0,837.0,843.0,543.0,856.0,0.1314280756794927,32,0,7.0,12,1,2.0,14117.0,0.41241056881773747,0.2523198979953248,0.026705390663738754,0.019480059502727208,0.03867677268541475,0.03548912658496848,0.05744846638804278,0.059290217468300634,0.05971523694836013,0.038464262945385
5034,0.0,0.0,0.0,4.0,4182.0,5203.0,15.0,202.0,179.0,550.0,878.0,1185.0,697.0,1523.0,906.0,462.0,0.2713110468614825,32,1,13.0,17,1,1.0,15505.0,0.26971944534021286,0.33556917123508545,0.013028055465978716,0.011544663011931635,0.03547242824895195,0.056626894550145114,0.0764269590454692,0.044953240890035474,0.0982263785875524,0.058432763624637216
28361,1.0,0.0,0.0,1.0,5109.0,2756.0,17.0,406.0,209.0,548.0,710.0,1030.0,625.0,589.0,826.0,559.0,0.1720174199782115,33,0,8.0,12,1,0.0,12808.0,0.39889131792629606,0.21517801374141163,0.03169893816364772,0.01631792629606496,0.042785758900687074,0.05543410368519675,0.08041848844472205,0.04879762648344785,0.04598688319800125,0.06449094316052467
49137,1.0,0.0,0.0,1.0,5490.0,2162.0,17.0,220.0,278.0,531.0,707.0,1218.0,859.0,1167.0,692.0,165.0,0.1865253562472995,33,0,9.0,12,0,0.0,13324.0,0.4120384268988292,0.1622635845091564,0.016511558090663465,0.02086460522365656,0.03985289702791955,0.05306214350045031,0.091413989792855,0.06447012909036326,0.0875863104172921,0.05193635544881417
42390,0.0,0.0,0.0,2.0,4489.0,4051.0,17.0,225.0,291.0,332.0,999.0,790.0,709.0,808.0,398.0,219.0,0.2898446502133057,32,0,13.0,12,1,2.0,13092.0,0.3428811487931561,0.30942560342193703,0.017186067827681027,0.022227314390467462,0.025358997861289336,0.07630614115490376,0.06034219370608005,0.05415520928811488,0.06171707913229453,0.03040024442407577
15736,0.0,0.0,0.0,1.0,4589.0,2732.0,17.0,418.0,279.0,229.0,519.0,887.0,551.0,1015.0,1085.0,849.0,0.2382834550490135,32,1,13.0,15,1,8.0,12304.0,0.37296814044213267,0.22204161248374513,0.03397269180754226,0.02267555266579974,0.01861183355006502,0.042181404421326396,0.07209037711313394,0.04478218465539662,0.08249349804941482,0.08818270481144343
30897,0.0,0.0,,2.0,3508.0,4248.0,8.0,310.0,462.0,470.0,640.0,1245.0,898.0,783.0,1362.0,37.0,0.1465817072571757,27,0,6.0,12,0,1.0,13926.0,0.2519029154100244,0.3050409306333477,0.022260519890851645,0.03317535545023697,0.0337498204796783,0.04595720235530662,0.0894011202068074,0.06448369955478961,0.05622576475657044,0.0978026712623869
26243,0.0,0.0,0.0,2.0,1830.0,3831.0,16.0,,286.0,510.0,540.0,674.0,450.0,565.0,1250.0,614.0,0.1684251255175561,30,0,10.0,12,0,0.0,9936.0,0.18417874396135267,0.38556763285024154,,0.028784219001610305,0.051328502415458936,0.05434782608695652,0.0678341384863124,0.04528985507246377,0.056863929146537845,0.12580515297906603
35609,0.0,0.0,0.0,1.0,4317.0,3476.0,9.0,248.0,332.0,441.0,815.0,1360.0,1161.0,406.0,1699.0,680.0,0.3057033387419058,27,0,5.0,12,0,2.0,14255.0,0.3028411083830235,0.24384426517011576,0.017397404419501928,0.023290073658365485,0.03093651350403367,0.057172921781830935,0.09540512101017187,0.08144510698000701,0.02848123465450719,0.11918625043844265
32171,0.0,0.0,0.0,1.0,4092.0,4693.0,11.0,326.0,335.0,407.0,923.0,571.0,1059.0,607.0,131.0,718.0,0.0896388821661534,33,0,8.0,12,0,3.0,13144.0,0.3113207547169811,0.35704503956177724,0.02480219111381619,0.025486914181375532,0.030964698721850273,0.07022215459525259,0.043441874619598295,0.08056908094948266,0.04618076688983567,0.009966524650030431
22460,0.0,0.0,0.0,1.0,2986.0,2916.0,15.0,170.0,221.0,415.0,705.0,,1148.0,1087.0,20.0,379.0,0.2572404942508409,34,1,13.0,17,0,0.0,9668.0,0.3088539511791477,0.3016135705419942,0.017583781547372775,0.022858916011584608,0.04292511377741001,0.07292097641704592,,0.11874224244931733,0.11243276789408357,0.002068680182043856
34416,0.0,,0.0,1.0,5329.0,4147.0,10.0,204.0,251.0,522.0,619.0,758.0,175.0,1090.0,1115.0,458.0,-0.0118076678957673,30,0,10.0,12,0,4.0,14210.0,0.3750175932441942,0.29183673469387755,0.014356087262491204,0.017663617171006334,0.036734693877551024,0.04356087262491203,0.05334271639690359,0.012315270935960592,0.07670654468684025,0.0784658691062632
36342,0.0,0.0,0.0,1.0,4720.0,4949.0,17.0,295.0,226.0,463.0,584.0,568.0,674.0,673.0,743.0,801.0,0.0611446199205207,28,0,8.0,12,1,1.0,13895.0,0.3396905361640878,0.3561712846347607,0.021230658510255487,0.016264843468873694,0.03332133861101116,0.042029507016912555,0.04087801367398345,0.04850665707088881,0.048434688736955736,0.0534724721122706
27730,0.0,0.0,0.0,2.0,2918.0,4168.0,10.0,246.0,339.0,511.0,772.0,1054.0,665.0,1169.0,586.0,854.0,0.0932719801242198,28,0,8.0,12,0,5.0,12428.0,0.2347924042484712,0.3353717412294818,0.01979401351786289,0.02727711618925008,0.04111683295783714,0.06211779851947216,0.08480849694238815,0.05350820727389765,0.09406179594464113,0.04715159317669778
9196,0.0,0.0,0.0,1.0,3235.0,4507.0,7.0,440.0,381.0,565.0,742.0,1331.0,1025.0,1755.0,390.0,1547.0,0.3146432147932844,33,1,10.0,20,1,0.0,14371.0,0.225106116484587,0.3136177023171665,0.030617215225106117,0.026511725001739615,0.03931528773223854,0.051631758402338045,0.092617076055946,0.07132419455848583,0.12212093800013916,0.02713798622225315
23385,0.0,,,1.0,4000.0,6838.0,15.0,386.0,144.0,434.0,743.0,1060.0,601.0,1167.0,1106.0,230.0,0.0711923286184041,33,1,11.0,20,0,3.0,16479.0,0.2427331755567692,0.414952363614297,0.02342375144122823,0.008738394320043691,0.02633654954790946,0.045087687359669885,0.06432429152254385,0.036470659627404575,0.07081740396868742,0.0671157230414467
32165,0.0,0.0,0.0,1.0,4184.0,4439.0,21.0,429.0,288.0,535.0,675.0,979.0,535.0,1085.0,503.0,2170.0,0.2892216787536578,30,0,8.0,12,1,3.0,13652.0,0.3064752417228245,0.3251538236155875,0.03142396718429534,0.02109581013770876,0.03918839730442426,0.04944330501025491,0.0717111046000586,0.03918839730442426,0.07947553472018752,0.0368444184002344
19647,0.0,0.0,0.0,1.0,4429.0,8225.0,17.0,418.0,383.0,553.0,488.0,,288.0,1105.0,833.0,239.0,0.1500350303355384,31,1,7.0,17,1,0.0,16722.0,0.26486066260016744,0.4918670015548379,0.02499700992704222,0.0229039588565961,0.033070206913048676,0.029183112067934457,,0.017222820236813777,0.06608061236694175,0.04981461547661763
26926,0.0,,0.0,1.0,4799.0,8584.0,23.0,200.0,304.0,415.0,1004.0,577.0,778.0,1441.0,766.0,1316.0,0.1658459024203112,33,0,7.0,12,0,4.0,18868.0,0.25434598261606955,0.4549501801992792,0.0105999576001696,0.016111935552257792,0.02199491202035192,0.05321178715285139,0.030580877676489295,0.04123383506465974,0.07637269450922196,0.040597837608649566
46657,0.0,0.0,0.0,1.0,6424.0,7076.0,17.0,,375.0,486.0,806.0,1366.0,1135.0,1478.0,276.0,77.0,0.1340267406485842,27,0,6.0,12,1,0.0,19422.0,0.33075893316857174,0.36432911131706314,,0.01930800123571208,0.025023169601482854,0.041499330655957165,0.0703326125012872,0.05843888374008856,0.0760992688703532,0.01421068890948409
12803,0.0,0.0,0.0,1.0,4275.0,2204.0,17.0,320.0,411.0,462.0,708.0,1197.0,492.0,1333.0,1008.0,613.0,0.0163140974533644,28,1,10.0,17,1,1.0,12410.0,0.3444802578565673,0.17759871071716357,0.0257856567284448,0.033118452860596295,0.03722804190169218,0.05705076551168413,0.09645447219983884,0.039645447219983886,0.10741337630942788,0.08122481869460113
25699,0.0,0.0,0.0,2.0,5080.0,3035.0,15.0,254.0,128.0,384.0,637.0,1132.0,913.0,1186.0,1135.0,346.0,0.1265777393646999,31,1,8.0,15,0,3.0,13884.0,0.36588879285508497,0.21859694612503602,0.01829443964275425,0.009219245174301354,0.027657735522904063,0.04588014981273408,0.0815326995102276,0.06575914721982137,0.08542206856813599,0.08174877556900029
12451,0.0,0.0,0.0,1.0,2935.0,6976.0,18.0,351.0,354.0,454.0,471.0,612.0,875.0,989.0,350.0,671.0,0.3394363865648548,32,1,12.0,15,1,1.0,14367.0,0.20428760353588085,0.485557179647804,0.02443098768010023,0.024639799540613908,0.03160019489106981,0.032783462100647316,0.04259761954479015,0.060903459316489175,0.06883831001600892,0.02436138372659567
40527,0.0,0.0,0.0,1.0,4726.0,4082.0,20.0,410.0,298.0,544.0,492.0,1089.0,504.0,1191.0,747.0,148.0,0.1358208548858251,31,0,13.0,12,0,1.0,14083.0,0.3355819072640773,0.2898530142725272,0.029113115103316056,0.021160264148263865,0.0386281332102535,0.034935738123979265,0.07732727401831996,0.03578782929773486,0.0845700489952425,0.05304267556628559
26737,0.0,0.0,0.0,,4237.0,5204.0,22.0,554.0,415.0,532.0,371.0,971.0,544.0,964.0,818.0,962.0,0.2639070853920615,29,0,9.0,12,0,2.0,14610.0,0.29000684462696785,0.3561943874058864,0.037919233401779606,0.02840520191649555,0.036413415468856944,0.02539356605065024,0.06646132785763176,0.037234770704996575,0.06598220396988363,0.05598904859685147
42719,0.0,0.0,0.0,1.0,5722.0,5152.0,6.0,339.0,357.0,494.0,884.0,883.0,671.0,1134.0,63.0,276.0,0.4596390692300407,27,0,8.0,12,0,6.0,15699.0,0.36448181412828845,0.3281737690298745,0.02159373208484617,0.02274030193005924,0.03146697241862539,0.056309319064908596,0.056245620740174536,0.04274157589655392,0.07223390024842347,0.004012994458245748
15893,0.0,0.0,0.0,2.0,4580.0,6762.0,12.0,450.0,344.0,489.0,410.0,1303.0,606.0,819.0,25.0,648.0,0.2430904366681322,27,1,4.0,17,0,0.0,15788.0,0.29009374208259436,0.428299974664302,0.02850266024828984,0.021788700278692678,0.030972890803141626,0.025969090448441853,0.08253103623004814,0.038383582467696985,0.05187484165188751,0.0015834811249049912
35898,0.0,0.0,0.0,2.0,4281.0,3168.0,9.0,209.0,221.0,536.0,792.0,,655.0,582.0,1045.0,904.0,0.2217027734557378,30,0,7.0,12,0,4.0,11489.0,0.3726172860997476,0.2757420141004439,0.018191313430237617,0.019235790756375663,0.046653320567499344,0.06893550352511098,,0.05701105405170163,0.05065715031769519,0.09095656715118809
6836,0.0,0.0,0.0,1.0,6261.0,4574.0,13.0,281.0,320.0,339.0,599.0,792.0,1100.0,985.0,786.0,943.0,0.1756249261665665,27,1,5.0,20,0,1.0,16037.0,0.3904096776205026,0.28521543929662657,0.017521980420278107,0.019953856706366527,0.02113861694830704,0.03735112552222984,0.049385795348257155,0.06859138242813494,0.06142046517428447,0.04901166053501278
17838,0.0,0.0,0.0,1.0,4713.0,3064.0,7.0,180.0,230.0,409.0,521.0,716.0,1264.0,1098.0,1295.0,165.0,0.1100620221141875,29,1,6.0,15,0,2.0,13490.0,0.34936990363232023,0.22713120830244626,0.013343217197924388,0.01704966641957005,0.030318754633061527,0.03862120088954781,0.0530763528539659,0.09369903632320237,0.08139362490733877,0.09599703484062268
41288,0.0,0.0,0.0,1.0,6534.0,6727.0,13.0,328.0,279.0,485.0,532.0,1669.0,435.0,392.0,386.0,77.0,0.165233716466561,29,0,7.0,12,1,0.0,17767.0,0.3677604547757078,0.3786232903697867,0.018461192097709238,0.015703270107502672,0.02729779929082006,0.029943153036528395,0.09393820003377047,0.024483593178364384,0.0220633759216525,0.02172567118815782
20108,0.0,0.0,0.0,1.0,4168.0,5554.0,17.0,156.0,385.0,526.0,634.0,1152.0,835.0,1471.0,387.0,730.0,0.2279868504825095,29,1,6.0,20,0,0.0,15268.0,0.2729892585800367,0.3637673565627456,0.010217448257794078,0.02521613832853026,0.03445113963845952,0.04152475766308619,0.07545192559601782,0.05468954676447472,0.09634529735394289,0.025347131254912236
38494,0.0,0.0,0.0,1.0,5257.0,4441.0,13.0,407.0,325.0,406.0,871.0,1298.0,1321.0,604.0,418.0,380.0,0.2671046679691816,28,0,7.0,12,1,6.0,15348.0,0.34252019807140993,0.2893536617148814,0.026518113109199895,0.02117539744592129,0.026452958040135522,0.056750065155069064,0.08457127964555643,0.086069846234037,0.039353661714881416,0.027234818868908002
14903,0.0,0.0,0.0,1.0,6742.0,6359.0,11.0,374.0,216.0,558.0,668.0,823.0,721.0,729.0,888.0,278.0,0.0405976372531166,30,1,5.0,20,0,3.0,18078.0,0.37293948445624514,0.35175351255669873,0.02068812921783383,0.011948224361101892,0.030866246266179887,0.03695099015377807,0.04552494744993915,0.039882730390529926,0.040325257218718887,0.04912047792897444
33844,1.0,0.0,0.0,1.0,2663.0,4655.0,9.0,139.0,338.0,605.0,756.0,911.0,624.0,979.0,1039.0,92.0,0.2530228142531088,32,0,14.0,12,0,1.0,12709.0,0.20953654890235265,0.36627586749547564,0.010937131166889606,0.026595326146825086,0.04760406011487922,0.059485404044378,0.07168148556141317,0.04909906365567708,0.07703202454953183,0.0817530883625777
33843,0.0,0.0,0.0,1.0,5421.0,4848.0,18.0,407.0,235.0,514.0,680.0,961.0,535.0,1010.0,1017.0,663.0,0.217244779803384,27,0,6.0,12,1,2.0,15628.0,0.3468773995392885,0.31021243921167135,0.026042999744049142,0.015037112874328129,0.032889685180445355,0.04351164576401331,0.06149219349884822,0.03423342718198106,0.06462759150243154,0.06507550550294343
8619,0.0,0.0,0.0,1.0,5668.0,2374.0,13.0,212.0,220.0,318.0,688.0,1395.0,540.0,960.0,477.0,57.0,0.3821919388931309,32,1,14.0,15,0,2.0,12852.0,0.4410208527855587,0.1847183317771553,0.01649548708372238,0.017117958294428883,0.024743230625583566,0.053532524120759414,0.10854341736694678,0.04201680672268908,0.07469654528478058,0.03711484593837535
29486,0.0,0.0,0.0,1.0,4326.0,5502.0,15.0,275.0,317.0,621.0,647.0,935.0,722.0,802.0,987.0,1023.0,0.0765711562349784,31,0,11.0,12,1,4.0,15134.0,0.2858464384828862,0.3635522664199815,0.01817100568256905,0.020946213823179596,0.041033434650455926,0.04275142064226246,0.06178141932073477,0.04770714946478129,0.05299326020880137,0.06521739130434782
20149,0.0,0.0,0.0,1.0,5839.0,7252.0,21.0,303.0,91.0,511.0,640.0,1083.0,950.0,1302.0,864.0,187.0,0.2932150794778878,27,1,5.0,17,1,0.0,18835.0,0.31000796389700025,0.3850278736395009,0.016087071940536237,0.004831430846827714,0.02713034244757101,0.03397929386779931,0.057499336341916646,0.0504380143350146,0.06912662596230422,0.045872046721529065
